Seconds,Target,Status
4.220875,tv,Enter
4.761738,tv,Click
5.280716,tv,Click
5.821187,tv,Click
6.360371,tv,Click
6.862805,tv,Click
7.373359,tv,Click
7.880131,tv,Click
8.381627,tv,Click
8.522807,tv,Exit
10.21894,tv,Enter
10.71932,tv,Click
11.22358,tv,Click
11.72768,tv,Click
12.26307,tv,Click
12.81696,tv,Click
13.35908,tv,Click
13.87652,tv,Click
14.41218,tv,Click
14.94575,tv,Click
15.46541,tv,Click
16.01154,tv,Click
16.53858,tv,Click
17.0768,tv,Click
17.62092,tv,Click
18.12725,tv,Click
18.66561,tv,Click
19.20382,tv,Click
19.73878,tv,Click
20.28356,tv,Click
20.79598,tv,Click
21.33996,tv,Click
21.8411,tv,Click
22.3744,tv,Click
22.87901,tv,Click
23.45601,tv,Click
24.01547,tv,Click
24.58015,tv,Click
25.08265,tv,Click
25.59781,tv,Click
26.12023,tv,Click
26.62986,tv,Click
27.14784,tv,Click
27.64878,tv,Click
28.17834,tv,Click
28.68651,tv,Click
29.20456,tv,Click
29.71543,tv,Click
30.2777,tv,Click
30.77887,tv,Click
31.30423,tv,Click
31.83111,tv,Click
32.33542,tv,Click
32.84846,tv,Click
33.37025,tv,Click
33.88759,tv,Click
34.43504,tv,Click
34.96219,tv,Click
35.51426,tv,Click
36.07804,tv,Click
36.5794,tv,Click
37.14176,tv,Click
37.70813,tv,Click
38.22499,tv,Click
38.7801,tv,Click
39.29493,tv,Click
39.8498,tv,Click
40.35474,tv,Click
40.85853,tv,Click
41.4131,tv,Click
41.93407,tv,Click
42.48407,tv,Click
43.06409,tv,Click
43.56561,tv,Click
44.1317,tv,Click
44.66685,tv,Click
45.20724,tv,Click
45.74261,tv,Click
46.26926,tv,Click
46.79207,tv,Click
47.31611,tv,Click
47.86639,tv,Click
48.41424,tv,Click
48.96856,tv,Click
49.52784,tv,Click
50.08974,tv,Click
50.59471,tv,Click
51.12987,tv,Click
51.65033,tv,Click
52.18294,tv,Click
52.70869,tv,Click
53.24577,tv,Click
53.77788,tv,Click
54.30597,tv,Click
54.83405,tv,Click
55.35992,tv,Click
55.89724,tv,Click
56.42706,tv,Click
56.95898,tv,Click
57.48844,tv,Click
58.02494,tv,Click
58.54758,tv,Click
59.08357,tv,Click
59.60859,tv,Click
60.1251,tv,Click
60.65926,tv,Click
61.1757,tv,Click
61.70882,tv,Click
62.2155,tv,Click
62.74836,tv,Click
63.29148,tv,Click
63.81936,tv,Click
64.34662,tv,Click
64.87313,tv,Click
65.4021,tv,Click
65.92635,tv,Click
66.46146,tv,Click
66.99542,tv,Click
67.50901,tv,Click
68.02388,tv,Click
68.5424,tv,Click
69.05415,tv,Click
69.59365,tv,Click
70.13119,tv,Click
70.63802,tv,Click
71.15794,tv,Click
71.69521,tv,Click
72.21088,tv,Click
72.73027,tv,Click
73.25521,tv,Click
73.77768,tv,Click
74.29713,tv,Click
74.81473,tv,Click
75.34242,tv,Click
75.86345,tv,Click
76.38522,tv,Click
76.91279,tv,Click
77.44278,tv,Click
77.96279,tv,Click
78.49619,tv,Click
79.04593,tv,Click
79.56252,tv,Click
80.08578,tv,Click
80.6074,tv,Click
81.15685,tv,Click
81.69229,tv,Click
82.22396,tv,Click
82.74876,tv,Click
83.09505,tv,Exit
87.27518,tv,Enter
87.32102,tv,Exit
87.47221,tv,Enter
87.98417,tv,Click
88.50233,tv,Click
89.05758,tv,Click
89.58576,tv,Click
90.14404,tv,Click
90.72501,tv,Click
91.23769,tv,Click
91.75687,tv,Click
92.34228,tv,Click
92.86539,tv,Click
93.3672,tv,Click
93.88728,tv,Click
94.47922,tv,Click
94.98439,tv,Click
95.50568,tv,Click
96.03858,tv,Click
96.55718,tv,Click
97.09171,tv,Click
97.62324,tv,Click
98.14732,tv,Click
98.67558,tv,Click
99.21107,tv,Click
99.79154,tv,Click
100.3654,tv,Click
100.9358,tv,Click
101.5234,tv,Click
102.0833,tv,Click
102.665,tv,Click
103.2374,tv,Click
103.7514,tv,Click
104.321,tv,Click
104.8957,tv,Click
105.4584,tv,Click
105.9598,tv,Click
106.5273,tv,Click
107.0325,tv,Click
107.606,tv,Click
108.1083,tv,Click
108.6818,tv,Click
109.2534,tv,Click
109.8375,tv,Click
110.4052,tv,Click
110.9835,tv,Click
111.4933,tv,Click
112.0562,tv,Click
112.6454,tv,Click
113.2117,tv,Click
113.7936,tv,Click
114.3739,tv,Click
114.9419,tv,Click
115.5288,tv,Click
116.0312,tv,Click
116.5846,tv,Click
117.1247,tv,Click
117.7113,tv,Click
118.2767,tv,Click
118.7829,tv,Click
119.3558,tv,Click
119.8618,tv,Click
120.4354,tv,Click
121.0127,tv,Click
121.5938,tv,Click
122.1838,tv,Click
122.6843,tv,Click
123.2556,tv,Click
123.7572,tv,Click
124.3256,tv,Click
124.8994,tv,Click
125.4792,tv,Click
126.0437,tv,Click
126.6123,tv,Click
127.1135,tv,Click
127.6871,tv,Click
128.2526,tv,Click
128.7544,tv,Click
129.3167,tv,Click
129.8939,tv,Click
130.4555,tv,Click
130.9638,tv,Click
131.533,tv,Click
132.1052,tv,Click
132.6676,tv,Click
133.244,tv,Click
133.7476,tv,Click
134.3199,tv,Click
134.8866,tv,Click
135.388,tv,Click
135.955,tv,Click
136.5153,tv,Click
137.0972,tv,Click
137.6529,tv,Click
138.2216,tv,Click
138.8016,tv,Click
139.3544,tv,Click
139.8566,tv,Click
140.4224,tv,Click
140.9788,tv,Click
141.4914,tv,Click
142.0406,tv,Click
142.5408,tv,Click
143.0441,tv,Click
143.6144,tv,Click
144.162,tv,Click
144.7321,tv,Click
145.2444,tv,Click
145.7978,tv,Click
146.3862,tv,Click
146.9594,tv,Click
147.5271,tv,Click
148.0939,tv,Click
148.6532,tv,Click
149.2299,tv,Click
149.7948,tv,Click
150.3712,tv,Click
150.9392,tv,Click
151.5007,tv,Click
152.0688,tv,Click
152.6318,tv,Click
153.2067,tv,Click
153.7613,tv,Click
154.3378,tv,Click
154.8973,tv,Click
155.3998,tv,Click
155.9605,tv,Click
156.525,tv,Click
157.0939,tv,Click
157.667,tv,Click
158.2444,tv,Click
158.8137,tv,Click
159.3161,tv,Click
159.8704,tv,Click
160.4367,tv,Click
161.026,tv,Click
161.5985,tv,Click
162.1482,tv,Click
162.7068,tv,Click
163.2729,tv,Click
163.8445,tv,Click
164.3564,tv,Click
164.9328,tv,Click
165.5095,tv,Click
166.0615,tv,Click
166.6158,tv,Click
167.1956,tv,Click
167.7447,tv,Click
168.3082,tv,Click
168.8758,tv,Click
169.4512,tv,Click
170.0188,tv,Click
170.5867,tv,Click
171.135,tv,Click
171.7041,tv,Click
172.2614,tv,Click
172.832,tv,Click
173.4122,tv,Click
173.9572,tv,Click
174.5089,tv,Click
175.0648,tv,Click
175.6366,tv,Click
176.2198,tv,Click
176.7734,tv,Click
177.3465,tv,Click
177.9062,tv,Click
178.4785,tv,Click
179.0323,tv,Click
179.5983,tv,Click
180.179,tv,Click
180.7389,tv,Click
181.31,tv,Click
181.879,tv,Click
182.4525,tv,Click
183.0235,tv,Click
183.5802,tv,Click
184.1564,tv,Click
184.7295,tv,Click
185.2953,tv,Click
185.8636,tv,Click
186.4313,tv,Click
186.9987,tv,Click
187.5719,tv,Click
188.143,tv,Click
188.7042,tv,Click
189.2744,tv,Click
189.7788,tv,Click
190.3424,tv,Click
190.9117,tv,Click
191.4794,tv,Click
192.0415,tv,Click
192.6141,tv,Click
193.1877,tv,Click
193.7509,tv,Click
194.3255,tv,Click
194.8906,tv,Click
195.451,tv,Click
196.0214,tv,Click
196.5967,tv,Click
197.1631,tv,Click
197.7401,tv,Click
198.2982,tv,Click
198.8633,tv,Click
199.3694,tv,Click
199.9291,tv,Click
200.5022,tv,Click
201.0743,tv,Click
201.6045,tv,Click
202.1161,tv,Click
202.6234,tv,Click
203.1401,tv,Click
203.6705,tv,Click
204.1774,tv,Click
204.7071,tv,Click
205.2251,tv,Click
205.7614,tv,Click
206.2671,tv,Click
206.7908,tv,Click
207.3146,tv,Click
207.8271,tv,Click
208.3544,tv,Click
208.8818,tv,Click
209.3985,tv,Click
209.9222,tv,Click
210.432,tv,Click
210.9471,tv,Click
211.4739,tv,Click
211.9763,tv,Click
212.5051,tv,Click
213.09,tv,Click
213.6175,tv,Click
214.1221,tv,Click
214.6769,tv,Click
215.2102,tv,Click
215.732,tv,Click
216.265,tv,Click
