Zone,ArgonTime,DistanceToZone,MarkPosition(x),MarkPosition(y),MarkPosition(z)
LesserCurvature,173.3122,0,12.7694,1.3666,-0.7281
LesserCurvature,173.8878,0,12.7694,1.3665,-0.7281
None,189.7788,0,12.7624,1.3586,-0.7441
None,198.1533,0,12.7560,1.3641,-0.7376
None,259.1735,0,12.7562,1.3639,-0.7379
None,259.8794,0,12.7562,1.3639,-0.7379
