Seconds,Target,Status
3.105801,tv,Enter
3.682163,tv,Click
4.198402,tv,Click
4.739525,tv,Click
5.263933,tv,Click
5.797915,tv,Click
6.333059,tv,Click
6.856215,tv,Click
7.384282,tv,Click
7.890609,tv,Click
8.420019,tv,Click
8.945442,tv,Click
9.476198,tv,Click
9.991673,tv,Click
10.50487,tv,Click
11.02536,tv,Click
11.55313,tv,Click
12.064,tv,Click
12.58166,tv,Click
13.12018,tv,Click
13.67624,tv,Click
14.18137,tv,Click
14.69774,tv,Click
15.20976,tv,Click
15.72814,tv,Click
16.3087,tv,Click
16.81501,tv,Click
17.32099,tv,Click
17.89472,tv,Click
18.4147,tv,Click
18.92912,tv,Click
19.43295,tv,Click
19.95445,tv,Click
20.45761,tv,Click
20.96952,tv,Click
21.56398,tv,Click
22.13828,tv,Click
22.69399,tv,Click
23.23509,tv,Click
23.81183,tv,Click
24.33013,tv,Click
24.84776,tv,Click
25.35266,tv,Click
25.86702,tv,Click
26.3785,tv,Click
26.88731,tv,Click
27.39089,tv,Click
27.93584,tv,Click
28.48002,tv,Click
29.00803,tv,Click
29.51071,tv,Click
30.01129,tv,Click
30.5316,tv,Click
31.09219,tv,Click
31.66603,tv,Click
32.1712,tv,Click
32.7345,tv,Click
33.24461,tv,Click
33.80513,tv,Click
34.3094,tv,Click
34.8666,tv,Click
35.38706,tv,Click
35.95215,tv,Click
36.51638,tv,Click
37.02707,tv,Click
37.5829,tv,Click
38.10247,tv,Click
38.62041,tv,Click
39.19332,tv,Click
39.71901,tv,Click
40.29377,tv,Click
40.85931,tv,Click
41.36383,tv,Click
41.86626,tv,Click
42.36919,tv,Click
42.93691,tv,Click
43.53577,tv,Click
44.05653,tv,Click
44.56141,tv,Click
45.06516,tv,Click
45.57471,tv,Click
46.15368,tv,Click
46.66072,tv,Click
47.22032,tv,Click
47.80634,tv,Click
48.30996,tv,Click
48.87645,tv,Click
49.38202,tv,Click
49.96009,tv,Click
50.47154,tv,Click
51.05658,tv,Click
51.62724,tv,Click
52.19893,tv,Click
52.76676,tv,Click
53.28394,tv,Click
53.7845,tv,Click
54.29095,tv,Click
54.80797,tv,Click
55.38381,tv,Click
55.95324,tv,Click
56.51312,tv,Click
57.08139,tv,Click
57.58716,tv,Click
58.10215,tv,Click
58.63495,tv,Click
59.20506,tv,Click
59.79558,tv,Click
60.32477,tv,Click
60.84601,tv,Click
61.41444,tv,Click
61.96012,tv,Click
62.49284,tv,Click
63.00445,tv,Click
63.50915,tv,Click
64.06519,tv,Click
64.56519,tv,Click
65.15292,tv,Click
65.7362,tv,Click
66.30797,tv,Click
66.82127,tv,Click
67.3278,tv,Click
67.88684,tv,Click
68.475,tv,Click
69.0584,tv,Click
69.64474,tv,Click
70.22117,tv,Click
70.78634,tv,Click
71.36614,tv,Click
71.94701,tv,Click
72.53381,tv,Click
73.10104,tv,Click
73.64301,tv,Click
74.21407,tv,Click
74.78706,tv,Click
75.29044,tv,Click
75.87814,tv,Click
76.45248,tv,Click
77.01649,tv,Click
77.58518,tv,Click
78.15634,tv,Click
78.74403,tv,Click
79.26303,tv,Click
79.84172,tv,Click
80.42072,tv,Click
80.93423,tv,Click
81.44878,tv,Click
81.95611,tv,Click
82.51978,tv,Click
83.08997,tv,Click
83.66551,tv,Click
84.23468,tv,Click
84.80671,tv,Click
85.39391,tv,Click
85.98595,tv,Click
86.54704,tv,Click
87.05682,tv,Click
87.64034,tv,Click
88.15694,tv,Click
88.66553,tv,Click
89.23659,tv,Click
89.81465,tv,Click
90.38414,tv,Click
90.95786,tv,Click
91.52153,tv,Click
92.10552,tv,Click
92.68826,tv,Click
93.27683,tv,Click
93.77699,tv,Click
94.33977,tv,Click
94.93245,tv,Click
95.43245,tv,Click
95.93365,tv,Click
96.50354,tv,Click
97.08162,tv,Click
97.65479,tv,Click
98.24649,tv,Click
98.74853,tv,Click
99.3279,tv,Click
99.89867,tv,Click
100.471,tv,Click
100.9763,tv,Click
101.5402,tv,Click
102.1083,tv,Click
102.675,tv,Click
103.178,tv,Click
103.678,tv,Click
104.25,tv,Click
104.8199,tv,Click
105.372,tv,Click
105.9068,tv,Click
106.4745,tv,Click
107.0435,tv,Click
107.5487,tv,Click
108.116,tv,Click
108.6885,tv,Click
109.2707,tv,Click
109.841,tv,Click
110.4048,tv,Click
110.9293,tv,Click
111.4384,tv,Click
111.9384,tv,Click
112.4427,tv,Click
113.0287,tv,Click
113.5291,tv,Click
114.1145,tv,Click
114.6895,tv,Click
115.1962,tv,Click
115.7657,tv,Click
116.3103,tv,Click
116.8872,tv,Click
117.4588,tv,Click
117.9731,tv,Click
118.4873,tv,Click
119.0606,tv,Click
119.5692,tv,Click
120.137,tv,Click
120.6929,tv,Click
121.2617,tv,Click
121.8462,tv,Click
122.3467,tv,Click
122.8581,tv,Click
123.431,tv,Click
124.0149,tv,Click
124.6044,tv,Click
125.1902,tv,Click
125.7668,tv,Click
126.2832,tv,Click
126.8305,tv,Click
127.4051,tv,Click
127.9058,tv,Click
128.4886,tv,Click
129.0496,tv,Click
129.6409,tv,Click
130.2027,tv,Click
130.7667,tv,Click
131.292,tv,Click
131.7989,tv,Click
132.3652,tv,Click
132.8809,tv,Click
133.3937,tv,Click
133.8954,tv,Click
134.4598,tv,Click
134.9624,tv,Click
135.5407,tv,Click
136.1072,tv,Click
136.6743,tv,Click
137.1787,tv,Click
137.6826,tv,Click
138.2531,tv,Click
138.7618,tv,Click
139.3267,tv,Click
139.828,tv,Click
140.3381,tv,Click
140.9128,tv,Click
141.4323,tv,Click
141.9579,tv,Click
142.4639,tv,Click
142.9733,tv,Click
143.4933,tv,Click
143.9946,tv,Click
144.5026,tv,Click
145.0026,tv,Click
145.5302,tv,Click
146.0398,tv,Click
146.5414,tv,Click
147.0638,tv,Click
147.5921,tv,Click
148.1848,tv,Click
