Seconds,Frame
3.843989610672,39.4124412536621
4.35577201843262,19.8673725128174
4.89693117141724,20.6764297485352
5.41172552108765,19.6777114868164
5.91653871536255,20.143009185791
6.41697359085083,20.36936378479
6.93284273147583,19.7950172424316
7.48301029205322,20.3849811553955
8.03366756439209,20.2955455780029
8.58124351501465,20.4720306396484
9.08756446838379,20.0725059509277
9.58813190460205,20.3445358276367
10.1008644104004,19.9331226348877
10.6411800384521,20.7978229522705
11.1516523361206,20.0119800567627
11.703763961792,20.2618618011475
12.205397605896,20.2937660217285
12.7571678161621,20.333179473877
13.2594242095947,20.2631015777588
13.7631607055664,20.2004852294922
14.3007907867432,18.6214179992676
14.803186416626,19.9589614868164
15.3336124420166,18.9424877166748
15.8345193862915,20.1730194091797
16.3378963470459,20.1452045440674
16.884952545166,18.7105922698975
17.4204769134521,18.8284339904785
17.9550304412842,18.8261661529541
18.4917945861816,18.6956119537354
19.0210819244385,18.9840850830078
19.5600605010986,18.6350517272949
20.0929679870605,18.8744678497314
20.625617980957,18.8588466644287
21.1519832611084,19.05224609375
