Seconds,Target,Status
3.33553,tv,Enter
3.84399,tv,Click
4.355772,tv,Click
4.896931,tv,Click
5.411726,tv,Click
5.916539,tv,Click
6.416974,tv,Click
6.932843,tv,Click
7.48301,tv,Click
8.033668,tv,Click
8.581244,tv,Click
9.087564,tv,Click
9.588132,tv,Click
10.10086,tv,Click
10.64118,tv,Click
10.70118,tv,Exit
11.15165,tv,Enter
11.55973,tv,Exit
12.30513,tv,Enter
12.86184,tv,Click
13.41526,tv,Click
13.92474,tv,Click
14.45236,tv,Click
14.96714,tv,Click
15.48137,tv,Click
16.03586,tv,Click
16.54892,tv,Click
17.10711,tv,Click
17.63655,tv,Click
18.16823,tv,Click
18.70276,tv,Click
19.23874,tv,Click
19.77944,tv,Click
20.30922,tv,Click
20.83675,tv,Click
21.36514,tv,Click
