Seconds,Frame
3.79911303520203,39.7623443603516
4.33920860290527,20.6811237335205
4.87521648406982,20.8972396850586
5.41696739196777,20.6803340911865
5.96938419342041,20.3395118713379
6.47667694091797,19.7349395751953
6.97677087783813,20.00754737854
7.48246049880981,19.7811737060547
7.98473167419434,19.9269161224365
8.5327844619751,20.0764694213867
9.03544998168945,19.8970050811768
9.54051685333252,19.8040981292725
10.0874624252319,20.1256923675537
10.5888252258301,19.954216003418
11.0942630767822,19.7987747192383
11.6511220932007,19.8146953582764
12.1563844680786,19.8490142822266
12.6594867706299,19.8939819335938
13.1617364883423,19.9136657714844
13.6650686264038,19.8703117370605
14.1835250854492,19.3399486541748
14.708888053894,19.130916595459
15.2331409454346,19.1481418609619
15.7627840042114,18.9962673187256
16.3050632476807,18.5197010040283
16.8320446014404,19.0528144836426
17.3652114868164,20.5202674865723
17.8988761901855,17.799144744873
18.4380111694336,23.3354816436768
18.9900341033936,18.3083839416504
19.5486240386963,19.9229164123535
20.0788078308105,20.5483322143555
20.6145572662354,19.3083591461182
21.1621437072754,19.1043243408203
21.705005645752,18.9664096832275
22.2226314544678,17.4583129882813
22.7273921966553,17.9515399932861
23.2360706329346,17.8182125091553
23.7484378814697,17.7485122680664
24.2775478363037,17.0400257110596
24.783561706543,17.9030780792236
25.2889881134033,17.8564777374268
25.794017791748,17.9483909606934
26.3034782409668,17.8323535919189
26.855770111084,16.532865524292
27.4475364685059,19.5370235443115
27.9921035766602,21.6136989593506
28.5469264984131,16.3756809234619
29.1242561340332,18.9486560821533
29.6364631652832,19.7506618499756
30.1463966369629,21.7051544189453
30.7009906768799,16.342752456665
31.2401695251465,16.7442226409912
31.8068046569824,16.0233135223389
32.3434791564941,16.8434810638428
32.8966407775879,16.3893909454346
33.4392395019531,16.8563594818115
33.9851570129395,16.6616077423096
34.5275459289551,16.8148365020752
35.1094818115234,17.6812877655029
35.6510124206543,19.8555850982666
36.1888427734375,16.9518032073975
36.7370910644531,16.4826984405518
37.2889022827148,16.498950958252
37.8252944946289,20.0928268432617
38.3696403503418,16.7860622406006
38.8865966796875,17.6259078979492
39.4027519226074,16.0513706207275
39.9428024291992,18.8580589294434
40.4747161865234,17.1804447174072
41.0050468444824,17.1875858306885
41.5441589355469,16.7776908874512
42.0923767089844,16.5749988555908
42.63818359375,16.5753841400146
43.1746292114258,16.9214649200439
43.7102508544922,16.8692493438721
44.2217674255371,15.9988431930542
44.7418556213379,19.2913780212402
45.2672691345215,17.3628921508789
45.8124732971191,16.8946971893311
46.3605003356934,16.5283584594727
46.8962287902832,16.9316005706787
47.4405059814453,16.6410274505615
47.9913864135742,16.3849105834961
48.5438461303711,16.3646373748779
49.0495071411133,14.0515193939209
49.5572700500488,13.9926061630249
50.0756149291992,13.5992574691772
50.585391998291,13.8557100296021
51.0918159484863,13.9626445770264
51.6665840148926,14.2895269393921
52.1670951843262,14.0096788406372
52.6988906860352,13.9541797637939
53.2619514465332,14.689154624939
53.8358879089355,14.1933441162109
54.3957710266113,14.417763710022
54.9379920959473,13.1423196792603
55.4658088684082,13.5973892211914
56.0418395996094,14.0748195648193
56.5499076843262,13.8936185836792
57.0507965087891,14.0381603240967
57.5676155090332,13.6200590133667
58.0844306945801,13.6988582611084
58.6026878356934,13.6335468292236
59.1465644836426,13.0339488983154
59.6679611206055,17.6305084228516
60.1814193725586,14.1656408309937
60.70263671875,14.0664720535278
61.2375259399414,13.3250513076782
61.7660942077637,13.2912397384644
62.2919235229492,13.5761890411377
62.8003540039063,13.8207941055298
63.3764305114746,14.1052293777466
63.9484939575195,14.1140642166138
64.4591369628906,13.8469038009644
64.9774169921875,13.6480941772461
65.4903182983398,13.8010778427124
66.0693130493164,13.9246978759766
66.577995300293,13.8247146606445
67.1526412963867,14.1630525588989
67.6572875976563,13.9561138153076
68.1614990234375,13.9202747344971
68.6848373413086,13.4629220962524
69.2530822753906,14.1380233764648
69.7616729736328,13.8225231170654
70.2665176391602,14.040114402771
70.7803039550781,13.7342519760132
71.2841186523438,13.9928817749023
71.7977142333984,13.7098379135132
72.3095550537109,13.7290678024292
72.8134155273438,13.9699306488037
73.3231048583984,13.8816499710083
73.8358535766602,13.6994695663452
74.339469909668,14.035382270813
74.8554534912109,13.6427898406982
75.3683700561523,13.7632617950439
75.8702011108398,14.247673034668
76.3707275390625,14.0917263031006
76.8818817138672,13.8277606964111
77.390739440918,13.9185848236084
77.9560089111328,14.2419605255127
78.5335083007813,13.9762725830078
79.039794921875,13.978590965271
79.6283264160156,14.0052757263184
80.1801147460938,14.6517343521118
80.7549133300781,13.9791269302368
81.2558822631836,18.1686267852783
81.7636566162109,13.9305953979492
82.3393859863281,14.4209766387939
82.9203109741211,13.9126262664795
83.4334869384766,13.7864236831665
83.9524993896484,18.0836048126221
84.5361557006836,16.3131275177002
85.0830917358398,16.707540512085
85.5835571289063,14.2231044769287
86.1178588867188,13.5170869827271
86.6787796020508,12.9809675216675
87.2192916870117,15.653000831604
87.719612121582,16.0599193572998
88.2911376953125,16.7260818481445
88.8495483398438,14.4694137573242
89.4016342163086,14.6881046295166
89.902229309082,14.5651931762695
90.4344635009766,13.3961563110352
90.9982070922852,17.5179214477539
91.5544128417969,15.6546125411987
92.1182708740234,14.2731618881226
92.6532211303711,13.6710433959961
93.1871185302734,17.265344619751
93.6939239501953,13.9693050384521
