Seconds,Target,Status
3.101925,tv,Enter
3.67915,tv,Click
4.193382,tv,Click
4.723401,tv,Click
5.23483,tv,Click
5.760801,tv,Click
6.275822,tv,Click
6.792409,tv,Click
7.303872,tv,Click
7.807251,tv,Click
8.336643,tv,Click
8.856352,tv,Click
9.361393,tv,Click
9.881793,tv,Click
10.39888,tv,Click
10.91282,tv,Click
11.44756,tv,Click
11.96158,tv,Click
12.48171,tv,Click
12.99796,tv,Click
13.51706,tv,Click
14.03012,tv,Click
14.55642,tv,Click
15.09226,tv,Click
15.60263,tv,Click
16.12214,tv,Click
16.64879,tv,Click
17.16655,tv,Click
17.68454,tv,Click
18.20049,tv,Click
18.73088,tv,Click
19.25477,tv,Click
19.76385,tv,Click
20.2898,tv,Click
20.80886,tv,Click
21.32586,tv,Click
21.8545,tv,Click
22.37741,tv,Click
22.89663,tv,Click
23.42527,tv,Click
23.94791,tv,Click
24.46249,tv,Click
24.98126,tv,Click
25.49661,tv,Click
26.0426,tv,Click
26.55766,tv,Click
27.1492,tv,Click
27.67243,tv,Click
28.24931,tv,Click
28.78728,tv,Click
29.29634,tv,Click
29.82471,tv,Click
30.33034,tv,Click
30.86307,tv,Click
31.3782,tv,Click
31.89326,tv,Click
32.42279,tv,Click
32.95475,tv,Click
33.48993,tv,Click
34.01607,tv,Click
34.53489,tv,Click
35.06245,tv,Click
35.59726,tv,Click
36.126,tv,Click
36.6461,tv,Click
37.17371,tv,Click
37.69949,tv,Click
38.22482,tv,Click
38.77763,tv,Click
39.29851,tv,Click
39.84433,tv,Click
40.39797,tv,Click
40.92831,tv,Click
41.47691,tv,Click
42.00603,tv,Click
42.53475,tv,Click
43.06486,tv,Click
43.59402,tv,Click
44.13032,tv,Click
44.65638,tv,Click
45.18452,tv,Click
45.70894,tv,Click
46.25143,tv,Click
46.7844,tv,Click
47.31685,tv,Click
47.85433,tv,Click
48.37197,tv,Click
48.90443,tv,Click
49.42683,tv,Click
49.95381,tv,Click
50.47918,tv,Click
51.02061,tv,Click
51.53667,tv,Click
52.06713,tv,Click
52.60281,tv,Click
53.11836,tv,Click
53.65239,tv,Click
54.18253,tv,Click
54.72806,tv,Click
55.27074,tv,Click
55.81948,tv,Click
56.34616,tv,Click
56.87791,tv,Click
57.39845,tv,Click
57.93752,tv,Click
58.47742,tv,Click
58.99745,tv,Click
59.53642,tv,Click
60.05254,tv,Click
60.58468,tv,Click
61.11699,tv,Click
61.64618,tv,Click
62.18646,tv,Click
62.68646,tv,Click
63.24789,tv,Click
63.78109,tv,Click
64.30879,tv,Click
64.8412,tv,Click
65.36333,tv,Click
65.89671,tv,Click
66.42233,tv,Click
66.94738,tv,Click
67.4798,tv,Click
67.99847,tv,Click
68.52798,tv,Click
69.06086,tv,Click
69.59194,tv,Click
70.12215,tv,Click
70.6518,tv,Click
71.17801,tv,Click
71.71981,tv,Click
72.24585,tv,Click
72.78869,tv,Click
73.32943,tv,Click
73.85876,tv,Click
74.39182,tv,Click
74.91665,tv,Click
75.4595,tv,Click
75.99704,tv,Click
76.5213,tv,Click
77.03638,tv,Click
77.57002,tv,Click
78.09164,tv,Click
78.64868,tv,Click
79.22573,tv,Click
79.77174,tv,Click
80.3394,tv,Click
80.86408,tv,Click
81.38061,tv,Click
81.91822,tv,Click
82.43982,tv,Click
82.97707,tv,Click
83.50314,tv,Click
84.02935,tv,Click
84.55595,tv,Click
85.07877,tv,Click
85.61095,tv,Click
86.12614,tv,Click
86.65997,tv,Click
87.17789,tv,Click
87.70526,tv,Click
88.23416,tv,Click
88.75856,tv,Click
89.30392,tv,Click
89.8298,tv,Click
90.35676,tv,Click
90.88412,tv,Click
91.40133,tv,Click
91.92028,tv,Click
92.44897,tv,Click
92.97794,tv,Click
93.53002,tv,Click
94.08216,tv,Click
94.58815,tv,Click
95.10913,tv,Click
95.62794,tv,Click
96.15736,tv,Click
96.67803,tv,Click
97.19839,tv,Click
97.71612,tv,Click
98.22974,tv,Click
98.7532,tv,Click
99.28612,tv,Click
99.83054,tv,Click
100.3772,tv,Click
100.8962,tv,Click
101.4337,tv,Click
101.9504,tv,Click
102.4868,tv,Click
103.0237,tv,Click
103.5603,tv,Click
104.0722,tv,Click
104.6082,tv,Click
105.1344,tv,Click
105.6582,tv,Click
106.1822,tv,Click
106.7235,tv,Click
107.2671,tv,Click
107.7782,tv,Click
108.3527,tv,Click
108.9105,tv,Click
109.4471,tv,Click
109.9624,tv,Click
110.4964,tv,Click
111.0377,tv,Click
111.5716,tv,Click
112.0839,tv,Click
112.6178,tv,Click
113.1434,tv,Click
113.6729,tv,Click
114.2104,tv,Click
114.7267,tv,Click
115.2531,tv,Click
115.7762,tv,Click
116.296,tv,Click
116.8127,tv,Click
117.3447,tv,Click
117.8658,tv,Click
118.3793,tv,Click
118.9176,tv,Click
119.4378,tv,Click
119.9632,tv,Click
120.4742,tv,Click
121.0121,tv,Click
121.5121,tv,Click
122.0492,tv,Click
122.5753,tv,Click
123.0945,tv,Click
123.6221,tv,Click
124.1303,tv,Click
124.6606,tv,Click
125.1643,tv,Click
125.6755,tv,Click
126.1856,tv,Click
126.6956,tv,Click
127.1963,tv,Click
127.7209,tv,Click
128.2307,tv,Click
128.8146,tv,Click
129.3444,tv,Click
129.8445,tv,Click
130.3455,tv,Click
130.8474,tv,Click
131.408,tv,Click
131.9349,tv,Click
132.4438,tv,Click
132.9591,tv,Click
133.4775,tv,Click
134.0112,tv,Click
134.5929,tv,Click
135.1041,tv,Click
135.6094,tv,Click
136.114,tv,Click
136.6321,tv,Click
137.1321,tv,Click
137.659,tv,Click
138.162,tv,Click
138.6736,tv,Click
139.2171,tv,Click
139.732,tv,Click
140.2465,tv,Click
140.7704,tv,Click
141.3451,tv,Click
141.8604,tv,Click
142.3654,tv,Click
142.9482,tv,Click
143.5256,tv,Click
144.0295,tv,Click
144.5538,tv,Click
145.0704,tv,Click
145.587,tv,Click
146.1212,tv,Click
146.6567,tv,Click
147.238,tv,Click
147.7722,tv,Click
148.2933,tv,Click
148.8039,tv,Click
149.3824,tv,Click
149.8934,tv,Click
150.4043,tv,Click
150.922,tv,Click
151.4282,tv,Click
151.9344,tv,Click
152.4523,tv,Click
152.9544,tv,Click
153.4594,tv,Click
153.9793,tv,Click
154.4822,tv,Click
154.9947,tv,Click
155.4966,tv,Click
156.014,tv,Click
156.5806,tv,Click
157.1531,tv,Click
157.6698,tv,Click
158.1927,tv,Click
158.7026,tv,Click
159.2146,tv,Click
159.7269,tv,Click
160.2845,tv,Click
160.8556,tv,Click
161.3727,tv,Click
161.8884,tv,Click
162.4025,tv,Click
162.9956,tv,Click
163.5107,tv,Click
164.0423,tv,Click
164.607,tv,Click
165.1277,tv,Click
165.6686,tv,Click
166.2437,tv,Click
166.7764,tv,Click
167.2862,tv,Click
167.7947,tv,Click
168.3409,tv,Click
168.861,tv,Click
169.3666,tv,Click
169.8799,tv,Click
170.4749,tv,Click
170.9833,tv,Click
171.562,tv,Click
172.1109,tv,Click
172.6929,tv,Click
173.1937,tv,Click
173.6986,tv,Click
174.2028,tv,Click
174.7073,tv,Click
175.2882,tv,Click
175.8065,tv,Click
176.3783,tv,Click
176.8793,tv,Click
177.3908,tv,Click
177.8914,tv,Click
178.4115,tv,Click
178.9469,tv,Click
179.4562,tv,Click
179.9912,tv,Click
180.5504,tv,Click
181.0601,tv,Click
181.5627,tv,Click
182.1381,tv,Click
182.6543,tv,Click
183.1668,tv,Click
183.6926,tv,Click
184.1995,tv,Click
184.778,tv,Click
185.3459,tv,Click
185.8597,tv,Click
186.3665,tv,Click
186.8993,tv,Click
187.4019,tv,Click
187.9823,tv,Click
188.4995,tv,Click
189.0743,tv,Click
189.5744,tv,Click
190.1063,tv,Click
190.6117,tv,Click
191.1908,tv,Click
191.7767,tv,Click
192.2784,tv,Click
192.7958,tv,Click
193.3832,tv,Click
193.8988,tv,Click
194.3998,tv,Click
194.9018,tv,Click
195.4606,tv,Click
195.9625,tv,Click
196.488,tv,Click
197.0113,tv,Click
197.5959,tv,Click
198.1297,tv,Click
198.6535,tv,Click
199.1556,tv,Click
199.7062,tv,Click
200.2062,tv,Click
200.7903,tv,Click
201.3676,tv,Click
201.8724,tv,Click
202.4267,tv,Click
202.9996,tv,Click
203.51,tv,Click
204.0345,tv,Click
204.5498,tv,Click
205.1087,tv,Click
205.6933,tv,Click
206.2481,tv,Click
206.7544,tv,Click
207.3188,tv,Click
207.8956,tv,Click
208.3956,tv,Click
208.9323,tv,Click
209.5186,tv,Click
210.0845,tv,Click
210.6643,tv,Click
211.1653,tv,Click
211.6745,tv,Click
212.1766,tv,Click
212.7563,tv,Click
213.262,tv,Click
213.8352,tv,Click
214.4063,tv,Click
214.9797,tv,Click
215.4875,tv,Click
215.9875,tv,Click
216.4928,tv,Click
216.9949,tv,Click
217.5712,tv,Click
218.0745,tv,Click
218.5746,tv,Click
219.0792,tv,Click
219.5975,tv,Click
220.1155,tv,Click
220.6935,tv,Click
221.217,tv,Click
221.8077,tv,Click
222.3919,tv,Click
222.95,tv,Click
223.45,tv,Click
223.9654,tv,Click
224.5295,tv,Click
225.103,tv,Click
225.6775,tv,Click
226.2432,tv,Click
226.804,tv,Click
227.3804,tv,Click
227.9574,tv,Click
228.4645,tv,Click
229.0362,tv,Click
229.5929,tv,Click
230.1685,tv,Click
230.7409,tv,Click
231.2825,tv,Click
231.8505,tv,Click
232.4071,tv,Click
232.969,tv,Click
233.5506,tv,Click
234.117,tv,Click
234.6916,tv,Click
235.2818,tv,Click
235.8516,tv,Click
236.4035,tv,Click
236.9048,tv,Click
237.4048,tv,Click
237.9168,tv,Click
238.469,tv,Click
239.0359,tv,Click
239.5885,tv,Click
240.1745,tv,Click
240.7557,tv,Click
241.3224,tv,Click
241.8965,tv,Click
242.4615,tv,Click
243.0206,tv,Click
243.6193,tv,Click
244.2023,tv,Click
244.7701,tv,Click
245.334,tv,Click
245.8392,tv,Click
246.3841,tv,Click
246.9638,tv,Click
247.5263,tv,Click
248.1038,tv,Click
248.6773,tv,Click
249.1787,tv,Click
249.7329,tv,Click
250.2965,tv,Click
250.8508,tv,Click
251.4092,tv,Click
251.9114,tv,Click
252.4844,tv,Click
253.0349,tv,Click
253.6,tv,Click
254.1691,tv,Click
254.7446,tv,Click
255.2446,tv,Click
255.8029,tv,Click
256.366,tv,Click
256.9364,tv,Click
257.5068,tv,Click
258.0769,tv,Click
258.6544,tv,Click
259.2127,tv,Click
259.779,tv,Click
260.3563,tv,Click
260.9236,tv,Click
261.4673,tv,Click
262.0591,tv,Click
262.6277,tv,Click
263.1471,tv,Click
263.6471,tv,Click
264.2379,tv,Click
264.7457,tv,Click
265.2987,tv,Click
265.8796,tv,Click
266.4454,tv,Click
266.9584,tv,Click
267.5281,tv,Click
268.0293,tv,Click
268.5931,tv,Click
269.1537,tv,Click
269.7371,tv,Click
270.3119,tv,Click
270.8865,tv,Click
271.4263,tv,Click
272.0068,tv,Click
272.5886,tv,Click
273.096,tv,Click
273.5999,tv,Click
274.178,tv,Click
274.7528,tv,Click
275.331,tv,Click
275.8994,tv,Click
276.4289,tv,Click
276.9321,tv,Click
277.516,tv,Click
278.0846,tv,Click
278.6549,tv,Click
279.2306,tv,Click
279.7575,tv,Click
280.31,tv,Click
280.8718,tv,Click
281.46,tv,Click
281.9656,tv,Click
282.4932,tv,Click
283.0869,tv,Click
283.5971,tv,Click
284.1372,tv,Click
284.672,tv,Click
285.2547,tv,Click
285.7772,tv,Click
286.2861,tv,Click
286.8486,tv,Click
287.3585,tv,Click
287.8818,tv,Click
288.4373,tv,Click
288.9454,tv,Click
289.4533,tv,Click
289.9692,tv,Click
290.495,tv,Click
291.0329,tv,Click
291.5727,tv,Click
292.0825,tv,Click
292.5943,tv,Click
293.0985,tv,Click
293.6548,tv,Click
294.1786,tv,Click
294.6845,tv,Click
295.2065,tv,Click
295.7138,tv,Click
296.2138,tv,Click
296.734,tv,Click
297.2541,tv,Click
297.7567,tv,Click
298.2762,tv,Click
298.7893,tv,Click
299.3242,tv,Click
299.8487,tv,Click
300.3813,tv,Click
300.908,tv,Click
301.4326,tv,Click
302.0069,tv,Click
302.5085,tv,Click
303.084,tv,Click
303.6321,tv,Click
304.1321,tv,Click
304.6605,tv,Click
305.1686,tv,Click
305.6888,tv,Click
306.1944,tv,Click
306.7206,tv,Click
307.2374,tv,Click
307.7407,tv,Click
308.2582,tv,Click
308.7737,tv,Click
309.2813,tv,Click
309.7924,tv,Click
310.3647,tv,Click
310.8791,tv,Click
311.3935,tv,Click
311.9893,tv,Click
312.5018,tv,Click
313.0275,tv,Click
313.5477,tv,Click
314.097,tv,Click
314.6069,tv,Click
315.1271,tv,Click
315.6567,tv,Click
316.2103,tv,Click
316.7483,tv,Click
317.2647,tv,Click
317.7881,tv,Click
318.3083,tv,Click
318.8368,tv,Click
319.3427,tv,Click
319.8867,tv,Click
320.4103,tv,Click
320.9281,tv,Click
321.4709,tv,Click
322.0019,tv,Click
322.5245,tv,Click
323.0544,tv,Click
323.5736,tv,Click
324.134,tv,Click
324.6641,tv,Click
325.2014,tv,Click
325.7178,tv,Click
326.2551,tv,Click
326.7551,tv,Click
327.3083,tv,Click
327.8236,tv,Click
328.3446,tv,Click
328.8544,tv,Click
329.3807,tv,Click
329.8911,tv,Click
330.4086,tv,Click
330.9401,tv,Click
331.4453,tv,Click
331.9601,tv,Click
332.4701,tv,Click
332.9935,tv,Click
333.5162,tv,Click
334.0325,tv,Click
334.5471,tv,Click
335.1237,tv,Click
335.6356,tv,Click
336.1604,tv,Click
336.6667,tv,Click
337.1799,tv,Click
337.7185,tv,Click
338.2185,tv,Click
338.7501,tv,Click
339.2684,tv,Click
339.8112,tv,Click
340.323,tv,Click
340.8344,tv,Click
341.3444,tv,Click
341.8624,tv,Click
342.3634,tv,Click
342.9499,tv,Click
343.4584,tv,Click
343.9601,tv,Click
344.4807,tv,Click
345.0757,tv,Click
345.6265,tv,Click
346.1358,tv,Click
346.6388,tv,Click
347.17,tv,Click
347.716,tv,Click
348.2428,tv,Click
348.7666,tv,Click
349.2912,tv,Click
349.82,tv,Click
350.3517,tv,Click
350.8759,tv,Click
351.4044,tv,Click
351.9275,tv,Click
352.4297,tv,Click
352.9505,tv,Click
353.4581,tv,Click
353.9947,tv,Click
354.5257,tv,Click
355.0472,tv,Click
355.5961,tv,Click
356.1363,tv,Click
356.669,tv,Click
357.209,tv,Click
357.7722,tv,Click
358.3316,tv,Click
358.8472,tv,Click
359.3598,tv,Click
359.8908,tv,Click
360.4292,tv,Click
360.9727,tv,Click
361.5414,tv,Click
362.0009,tv,Exit
362.0009,floor,Enter
362.5414,floor,Click
363.1106,floor,Click
363.6367,floor,Click
363.8468,floor,Exit
363.8468,tv,Enter
364.0843,tv,Exit
364.0843,Instructions_TV,Enter
364.3041,Instructions_TV,Exit
364.3041,floor,Enter
364.5935,floor,Exit
364.5935,Instructions_TV,Enter
364.7335,Instructions_TV,Exit
364.7335,floor,Enter
364.8154,floor,Exit
364.8154,Instructions_TV,Enter
365.3185,Instructions_TV,Exit
365.3185,tv,Enter
365.8558,tv,Click
366.371,tv,Click
366.9407,tv,Click
367.443,tv,Click
367.9584,tv,Click
368.482,tv,Click
368.9904,tv,Click
369.5027,tv,Click
370.0342,tv,Click
370.5367,tv,Click
371.1149,tv,Click
371.3407,tv,Exit
371.3407,floor,Enter
371.8534,floor,Click
372.369,floor,Click
372.5837,floor,Exit
372.5837,tv,Enter
373.1203,tv,Click
373.6287,tv,Click
374.1703,tv,Click
374.7344,tv,Click
375.2947,tv,Click
375.8599,tv,Click
376.3784,tv,Click
376.9338,tv,Click
377.4996,tv,Click
378.0032,tv,Click
378.5696,tv,Click
379.1315,tv,Click
379.6391,tv,Click
380.1436,tv,Click
380.7018,tv,Click
381.2527,tv,Click
381.7541,tv,Click
381.8986,tv,Exit
381.8986,floor,Enter
382.4134,floor,Click
382.8444,floor,Exit
382.8444,tv,Enter
383.3541,tv,Click
383.9265,tv,Click
384.4265,tv,Click
384.9335,tv,Click
385.4637,tv,Click
385.9694,tv,Click
386.5396,tv,Click
387.0413,tv,Click
387.5976,tv,Click
388.0987,tv,Click
388.6104,tv,Click
389.1518,tv,Click
389.673,tv,Click
390.2223,tv,Click
390.7372,tv,Click
391.2788,tv,Click
391.7844,tv,Click
392.3005,tv,Click
392.8662,tv,Click
393.3914,tv,Click
393.9625,tv,Click
394.4792,tv,Click
395.0469,tv,Click
395.5555,tv,Click
396.0755,tv,Click
396.6188,tv,Click
397.1948,tv,Click
397.7011,tv,Click
398.2661,tv,Click
398.7671,tv,Click
399.2671,tv,Click
399.8242,tv,Click
400.3929,tv,Click
400.9759,tv,Click
401.5431,tv,Click
402.0748,tv,Click
402.5888,tv,Click
403.1503,tv,Click
403.6602,tv,Click
404.1712,tv,Click
404.7337,tv,Click
405.236,tv,Click
405.7595,tv,Click
406.2838,tv,Click
406.7911,tv,Click
407.2974,tv,Click
407.8111,tv,Click
408.3571,tv,Click
408.9115,tv,Click
409.4485,tv,Click
409.9654,tv,Click
410.4924,tv,Click
411.0111,tv,Click
411.5124,tv,Click
412.0286,tv,Click
412.5286,tv,Click
413.1004,tv,Click
413.6742,tv,Click
414.1984,tv,Click
414.7191,tv,Click
415.2476,tv,Click
415.782,tv,Click
416.2862,tv,Click
416.8396,tv,Click
417.3427,tv,Click
417.8523,tv,Click
418.3659,tv,Click
418.8853,tv,Click
419.4112,tv,Click
419.9329,tv,Click
420.5282,tv,Click
421.0568,tv,Click
421.5621,tv,Click
422.1031,tv,Click
422.6031,tv,Click
423.1262,tv,Click
423.6268,tv,Click
424.1485,tv,Click
424.6718,tv,Click
425.1755,tv,Click
425.6936,tv,Click
426.2061,tv,Click
426.7174,tv,Click
427.2346,tv,Click
427.7591,tv,Click
428.2691,tv,Click
428.7918,tv,Click
429.3053,tv,Click
429.8205,tv,Click
430.3655,tv,Click
430.8943,tv,Click
431.4374,tv,Click
431.9722,tv,Click
432.4984,tv,Click
433.0159,tv,Click
433.5435,tv,Click
434.049,tv,Click
434.6238,tv,Click
435.1498,tv,Click
435.6561,tv,Click
436.1615,tv,Click
436.6622,tv,Click
437.1724,tv,Click
437.7511,tv,Click
438.2855,tv,Click
438.787,tv,Click
439.315,tv,Click
439.8324,tv,Click
440.3337,tv,Click
440.919,tv,Click
441.419,tv,Click
441.9758,tv,Click
442.5068,tv,Click
443.0178,tv,Click
443.524,tv,Click
444.0292,tv,Click
444.6044,tv,Click
445.1091,tv,Click
445.681,tv,Click
446.2412,tv,Click
446.8036,tv,Click
447.3859,tv,Click
447.8859,tv,Click
448.4191,tv,Click
448.9498,tv,Click
449.4747,tv,Click
449.9958,tv,Click
450.5308,tv,Click
451.0618,tv,Click
451.6332,tv,Click
452.1603,tv,Click
452.6817,tv,Click
453.2026,tv,Click
453.7295,tv,Click
454.2608,tv,Click
454.8038,tv,Click
455.3311,tv,Click
455.847,tv,Click
456.348,tv,Click
456.9254,tv,Click
457.4254,tv,Click
457.9528,tv,Click
458.4602,tv,Click
459.0342,tv,Click
459.5746,tv,Click
460.1254,tv,Click
460.6778,tv,Click
461.2187,tv,Click
461.7196,tv,Click
462.2332,tv,Click
462.7859,tv,Click
463.2894,tv,Click
463.8112,tv,Click
464.347,tv,Click
464.8829,tv,Click
465.3926,tv,Click
465.9231,tv,Click
466.4313,tv,Click
466.9441,tv,Click
467.5039,tv,Click
468.0656,tv,Click
468.6232,tv,Click
469.18,tv,Click
469.7379,tv,Click
470.2868,tv,Click
470.8564,tv,Click
471.4321,tv,Click
471.9525,tv,Click
472.4572,tv,Click
472.9716,tv,Click
473.5186,tv,Click
474.0243,tv,Click
474.6023,tv,Click
475.1158,tv,Click
475.6999,tv,Click
476.2802,tv,Click
476.7802,tv,Click
477.1387,tv,Exit
477.1975,tv_stomachpos,Enter
477.7003,tv_stomachpos,Click
477.9256,tv_stomachpos,Exit
477.9256,tv,Enter
478.4956,tv,Click
479.0537,tv,Click
479.6116,tv,Click
480.1908,tv,Click
480.7028,tv,Click
481.2649,tv,Click
481.8203,tv,Click
482.3293,tv,Click
482.8805,tv,Click
483.3965,tv,Click
483.9468,tv,Click
484.5086,tv,Click
485.04,tv,Click
485.5414,tv,Click
486.0453,tv,Click
486.6033,tv,Click
487.1122,tv,Click
487.6135,tv,Click
488.0436,tv,Exit
488.0436,floor,Enter
488.4086,floor,Exit
488.4086,tv,Enter
488.9499,tv,Click
489.2912,tv,Exit
489.2912,floor,Enter
489.3759,floor,Exit
489.3759,tv,Enter
489.9041,tv,Click
490.4129,tv,Click
490.9273,tv,Click
491.4984,tv,Click
492.0897,tv,Click
492.5897,tv,Click
493.1213,tv,Click
493.6241,tv,Click
494.1862,tv,Click
494.2574,tv,Exit
494.2574,floor,Enter
494.4131,floor,Exit
494.4131,tv,Enter
494.5536,tv,Exit
494.5536,floor,Enter
494.6224,floor,Exit
494.6224,tv,Enter
495.1316,tv,Click
495.6499,tv,Click
496.1771,tv,Click
496.6923,tv,Click
497.2435,tv,Click
497.7477,tv,Click
498.3078,tv,Click
498.8202,tv,Click
499.3326,tv,Click
499.8909,tv,Click
500.4745,tv,Click
501.024,tv,Click
501.5326,tv,Click
502.0326,tv,Click
502.5818,tv,Click
503.1081,tv,Click
503.6142,tv,Click
504.1254,tv,Click
504.6438,tv,Click
505.1587,tv,Click
505.7264,tv,Click
506.2372,tv,Click
506.7594,tv,Click
507.3081,tv,Click
507.8164,tv,Click
508.227,tv,Exit
508.5739,tv,Enter
509.1009,tv,Click
509.6403,tv,Click
510.1797,tv,Click
510.6925,tv,Click
511.1925,tv,Click
511.7239,tv,Click
512.3128,tv,Click
512.8833,tv,Click
513.4585,tv,Click
514.0148,tv,Click
514.5626,tv,Click
515.1249,tv,Click
515.6876,tv,Click
516.2499,tv,Click
516.7628,tv,Click
517.3152,tv,Click
517.8214,tv,Click
518.3868,tv,Click
518.9683,tv,Click
519.527,tv,Click
520.0867,tv,Click
520.5903,tv,Click
521.1132,tv,Click
521.6185,tv,Click
522.1736,tv,Click
522.7349,tv,Click
523.2413,tv,Click
523.7979,tv,Click
524.3714,tv,Click
524.9282,tv,Click
525.432,tv,Click
526.0081,tv,Click
526.5244,tv,Click
527.0998,tv,Click
527.659,tv,Click
528.1955,tv,Click
528.7536,tv,Click
529.3221,tv,Click
529.8221,tv,Click
530.4078,tv,Click
530.9178,tv,Click
531.4311,tv,Click
531.9583,tv,Click
532.4876,tv,Click
532.9982,tv,Click
533.5599,tv,Click
534.0834,tv,Click
534.6099,tv,Click
535.1216,tv,Click
535.6772,tv,Click
536.2469,tv,Click
536.7469,tv,Click
537.2469,tv,Click
537.7576,tv,Click
538.3335,tv,Click
538.8891,tv,Click
539.4117,tv,Click
539.9442,tv,Click
540.5023,tv,Click
541.0777,tv,Click
541.5878,tv,Click
542.1828,tv,Click
542.7456,tv,Click
543.2686,tv,Click
543.7981,tv,Click
544.3418,tv,Click
544.9201,tv,Click
545.5049,tv,Click
546.0643,tv,Click
546.6215,tv,Click
547.1396,tv,Click
547.7326,tv,Click
548.2969,tv,Click
548.8518,tv,Click
549.4283,tv,Click
550.0161,tv,Click
550.5496,tv,Click
551.0524,tv,Click
551.5649,tv,Click
552.0649,tv,Click
552.6345,tv,Click
553.1609,tv,Click
553.7121,tv,Click
554.2233,tv,Click
554.8002,tv,Click
555.3695,tv,Click
555.92,tv,Click
556.4894,tv,Click
557.0319,tv,Click
557.5664,tv,Click
558.1339,tv,Click
558.6795,tv,Click
559.199,tv,Click
559.699,tv,Click
560.2564,tv,Click
560.8192,tv,Click
561.3482,tv,Click
561.9121,tv,Click
562.4684,tv,Click
563.0505,tv,Click
563.5593,tv,Click
564.0812,tv,Click
564.5815,tv,Click
565.1727,tv,Click
565.7437,tv,Click
566.2437,tv,Click
566.7548,tv,Click
567.2849,tv,Click
567.7905,tv,Click
568.3544,tv,Click
568.9509,tv,Click
569.513,tv,Click
570.0236,tv,Click
570.5904,tv,Click
571.1458,tv,Click
571.647,tv,Click
572.2039,tv,Click
572.7123,tv,Click
573.2743,tv,Click
573.7826,tv,Click
574.3451,tv,Click
574.9035,tv,Click
575.4401,tv,Click
576.028,tv,Click
576.5934,tv,Click
577.1343,tv,Click
577.6415,tv,Click
578.1536,tv,Click
578.6718,tv,Click
579.2218,tv,Click
579.8004,tv,Click
580.3439,tv,Click
580.7979,tv,Exit
580.7979,floor,Enter
580.8959,floor,Exit
580.8959,tv,Enter
581.4233,tv,Click
581.9438,tv,Click
582.4499,tv,Click
582.9135,tv,Exit
582.9135,Instructions_TV,Enter
583.3388,Instructions_TV,Exit
583.3388,tv,Enter
583.5297,tv,Exit
583.5297,floor,Enter
