Seconds,Target,Status
3.26079,tv,Enter
3.810015,tv,Click
4.346563,tv,Click
4.900353,tv,Click
5.443298,tv,Click
5.997663,tv,Click
6.545476,tv,Click
7.077767,tv,Click
7.618704,tv,Click
8.129892,tv,Click
8.659286,tv,Click
9.205249,tv,Click
9.745679,tv,Click
10.28583,tv,Click
10.81792,tv,Click
11.35537,tv,Click
11.88696,tv,Click
12.42742,tv,Click
12.96188,tv,Click
13.50565,tv,Click
14.00609,tv,Click
14.52524,tv,Click
15.03664,tv,Click
15.55069,tv,Click
16.05799,tv,Click
16.57044,tv,Click
17.07614,tv,Click
17.59347,tv,Click
18.11086,tv,Click
18.63663,tv,Click
19.15801,tv,Click
19.66359,tv,Click
20.17864,tv,Click
20.69007,tv,Click
21.21221,tv,Click
21.71943,tv,Click
22.23357,tv,Click
22.76268,tv,Click
23.30159,tv,Click
23.83054,tv,Click
24.36851,tv,Click
24.89283,tv,Click
25.12304,tv,Exit
25.29931,tv,Enter
25.80952,tv,Click
26.32948,tv,Click
26.8453,tv,Click
27.3717,tv,Click
27.88294,tv,Click
28.40182,tv,Click
28.90807,tv,Click
29.42625,tv,Click
29.94328,tv,Click
30.467,tv,Click
30.99484,tv,Click
31.51428,tv,Click
32.06251,tv,Click
32.57421,tv,Click
33.0917,tv,Click
33.62302,tv,Click
34.15218,tv,Click
34.6898,tv,Click
35.22423,tv,Click
35.75346,tv,Click
36.28645,tv,Click
36.80667,tv,Click
37.34472,tv,Click
37.88778,tv,Click
38.43851,tv,Click
38.9888,tv,Click
39.5409,tv,Click
40.07222,tv,Click
40.62215,tv,Click
41.15557,tv,Click
41.71045,tv,Click
42.25502,tv,Click
42.79268,tv,Click
43.34662,tv,Click
43.88253,tv,Click
44.43208,tv,Click
44.99059,tv,Click
45.53741,tv,Click
46.08666,tv,Click
46.61933,tv,Click
47.17745,tv,Click
47.76254,tv,Click
48.31382,tv,Click
48.81404,tv,Click
49.33843,tv,Click
49.89413,tv,Click
50.43326,tv,Click
50.97455,tv,Click
51.52156,tv,Click
52.0753,tv,Click
52.62457,tv,Click
53.1828,tv,Click
53.73411,tv,Click
54.24769,tv,Click
54.79865,tv,Click
55.35179,tv,Click
55.85345,tv,Click
56.41106,tv,Click
56.91237,tv,Click
57.47353,tv,Click
58.02019,tv,Click
58.58294,tv,Click
59.14241,tv,Click
59.65788,tv,Click
60.19534,tv,Click
60.72975,tv,Click
61.27414,tv,Click
61.83192,tv,Click
62.37811,tv,Click
62.92224,tv,Click
63.47459,tv,Click
64.02338,tv,Click
64.55415,tv,Click
65.07004,tv,Click
65.57687,tv,Click
66.08704,tv,Click
66.59489,tv,Click
67.13086,tv,Click
67.68317,tv,Click
68.22322,tv,Click
68.77437,tv,Click
69.32578,tv,Click
69.89322,tv,Click
70.46561,tv,Click
70.97485,tv,Click
71.49087,tv,Click
72.00995,tv,Click
72.52207,tv,Click
73.05002,tv,Click
73.56846,tv,Click
74.08429,tv,Click
74.60236,tv,Click
75.12231,tv,Click
75.65117,tv,Click
76.16672,tv,Click
76.70019,tv,Click
77.22343,tv,Click
77.73872,tv,Click
78.27515,tv,Click
78.81133,tv,Click
79.34545,tv,Click
79.90076,tv,Click
80.43514,tv,Click
80.97205,tv,Click
81.49859,tv,Click
82.0393,tv,Click
82.57078,tv,Click
83.0879,tv,Click
83.6134,tv,Click
84.15497,tv,Click
84.67325,tv,Click
85.19311,tv,Click
85.7119,tv,Click
86.22897,tv,Click
86.74467,tv,Click
87.27942,tv,Click
87.79675,tv,Click
88.30605,tv,Click
88.82473,tv,Click
89.34766,tv,Click
89.86336,tv,Click
90.37877,tv,Click
90.89499,tv,Click
91.40085,tv,Click
91.91788,tv,Click
92.42986,tv,Click
92.93773,tv,Click
93.51978,tv,Click
94.10789,tv,Click
94.63995,tv,Click
95.1595,tv,Click
95.68888,tv,Click
96.21481,tv,Click
96.73,tv,Click
97.26071,tv,Click
97.77924,tv,Click
98.29052,tv,Click
98.82446,tv,Click
99.34913,tv,Click
99.89317,tv,Click
100.4676,tv,Click
100.9752,tv,Click
101.5318,tv,Click
102.0968,tv,Click
102.6063,tv,Click
103.1076,tv,Click
103.6265,tv,Click
104.1891,tv,Click
