Seconds,Target,Status
126.2174,tv,Click
126.7312,tv,Click
127.2662,tv,Click
127.7795,tv,Click
128.2971,tv,Click
128.8218,tv,Click
129.3311,tv,Click
129.8958,tv,Click
130.4178,tv,Click
130.9434,tv,Click
131.4543,tv,Click
131.9971,tv,Click
132.5899,tv,Click
133.1201,tv,Click
133.6503,tv,Click
134.1558,tv,Click
134.6711,tv,Click
135.2614,tv,Click
135.8002,tv,Click
136.3252,tv,Click
136.8615,tv,Click
137.3878,tv,Click
137.9201,tv,Click
138.4394,tv,Click
138.9621,tv,Click
139.4696,tv,Click
139.9971,tv,Click
140.5874,tv,Click
141.1061,tv,Click
141.6311,tv,Click
142.1512,tv,Click
142.6636,tv,Click
143.1808,tv,Click
143.6815,tv,Click
144.1961,tv,Click
144.7,tv,Click
145.2094,tv,Click
145.8046,tv,Click
146.3419,tv,Click
146.8664,tv,Click
147.3669,tv,Click
147.881,tv,Click
148.3966,tv,Click
148.9682,tv,Click
149.484,tv,Click
150.0019,tv,Click
150.5214,tv,Click
151.0517,tv,Click
151.5619,tv,Click
152.0818,tv,Click
152.5988,tv,Click
153.1039,tv,Click
153.6122,tv,Click
154.1223,tv,Click
154.7076,tv,Click
155.2254,tv,Click
155.7401,tv,Click
156.2412,tv,Click
156.7565,tv,Click
157.2626,tv,Click
157.765,tv,Click
158.276,tv,Click
158.7767,tv,Click
159.2938,tv,Click
159.794,tv,Click
160.294,tv,Click
160.8297,tv,Click
161.3297,tv,Click
161.9229,tv,Click
162.5036,tv,Click
163.0094,tv,Click
163.5191,tv,Click
164.0203,tv,Click
164.6053,tv,Click
165.1303,tv,Click
165.7064,tv,Click
166.2462,tv,Click
166.7488,tv,Click
167.2613,tv,Click
167.766,tv,Click
168.2695,tv,Click
168.8314,tv,Click
169.3495,tv,Click
169.9333,tv,Click
170.483,tv,Click
170.9994,tv,Click
171.5575,tv,Click
172.1283,tv,Click
172.7099,tv,Click
173.2327,tv,Click
173.7439,tv,Click
174.2686,tv,Click
174.7837,tv,Click
175.3727,tv,Click
175.9518,tv,Click
176.4749,tv,Click
176.9826,tv,Click
177.4874,tv,Click
177.9956,tv,Click
178.5022,tv,Click
179.0038,tv,Click
179.5214,tv,Click
180.0214,tv,Click
180.5477,tv,Click
181.0703,tv,Click
181.598,tv,Click
182.1098,tv,Click
182.6489,tv,Click
183.1921,tv,Click
183.7209,tv,Click
184.2241,tv,Click
184.8034,tv,Click
185.3064,tv,Click
185.8083,tv,Click
186.3094,tv,Click
186.8651,tv,Click
187.4478,tv,Click
187.9583,tv,Click
188.5415,tv,Click
189.0464,tv,Click
189.5472,tv,Click
190.067,tv,Click
190.6377,tv,Click
191.1814,tv,Click
191.7248,tv,Click
192.2302,tv,Click
192.7358,tv,Click
193.2526,tv,Click
193.8351,tv,Click
194.3378,tv,Click
194.9184,tv,Click
195.4188,tv,Click
195.924,tv,Click
196.4255,tv,Click
197.0235,tv,Click
197.5354,tv,Click
198.0527,tv,Click
198.6202,tv,Click
199.1584,tv,Click
199.7107,tv,Click
200.2154,tv,Click
200.7316,tv,Click
201.2999,tv,Click
201.8069,tv,Click
202.3265,tv,Click
202.8641,tv,Click
203.3737,tv,Click
203.9446,tv,Click
204.4511,tv,Click
204.9571,tv,Click
205.476,tv,Click
206.044,tv,Click
206.559,tv,Click
207.1306,tv,Click
207.653,tv,Click
208.1583,tv,Click
208.717,tv,Click
209.2289,tv,Click
209.7458,tv,Click
210.2586,tv,Click
210.794,tv,Click
211.3192,tv,Click
211.8431,tv,Click
212.3431,tv,Click
212.8931,tv,Click
213.415,tv,Click
213.9226,tv,Click
214.4236,tv,Click
214.929,tv,Click
215.4447,tv,Click
215.9704,tv,Click
216.4754,tv,Click
216.9829,tv,Click
217.4892,tv,Click
217.9929,tv,Click
218.5114,tv,Click
219.0889,tv,Click
219.593,tv,Click
220.1108,tv,Click
220.6962,tv,Click
221.1971,tv,Click
221.7725,tv,Click
222.2782,tv,Click
222.8629,tv,Click
223.3782,tv,Click
223.8804,tv,Click
224.3862,tv,Click
224.9852,tv,Click
225.5081,tv,Click
226.0221,tv,Click
226.5222,tv,Click
227.0318,tv,Click
227.5417,tv,Click
228.0558,tv,Click
228.6293,tv,Click
229.1356,tv,Click
229.6364,tv,Click
230.1791,tv,Click
230.6924,tv,Click
231.2105,tv,Click
231.7124,tv,Click
232.2171,tv,Click
232.7973,tv,Click
233.3316,tv,Click
233.8746,tv,Click
234.4548,tv,Click
235.0269,tv,Click
235.5543,tv,Click
236.1026,tv,Click
236.6036,tv,Click
237.1208,tv,Click
237.6263,tv,Click
238.2075,tv,Click
238.7091,tv,Click
239.2247,tv,Click
239.7271,tv,Click
240.295,tv,Click
240.8425,tv,Click
241.3584,tv,Click
241.865,tv,Click
242.3832,tv,Click
242.8878,tv,Click
243.3959,tv,Click
243.9748,tv,Click
244.5599,tv,Click
245.0716,tv,Click
245.5733,tv,Click
246.0835,tv,Click
246.6682,tv,Click
247.1865,tv,Click
247.7626,tv,Click
248.3462,tv,Click
248.8596,tv,Click
249.3607,tv,Click
249.863,tv,Click
250.3669,tv,Click
250.8675,tv,Click
251.4037,tv,Click
251.9122,tv,Click
252.426,tv,Click
252.9286,tv,Click
253.4439,tv,Click
254.0001,tv,Click
254.5084,tv,Click
255.0099,tv,Click
255.5269,tv,Click
256.0394,tv,Click
256.55,tv,Click
257.0542,tv,Click
257.5584,tv,Click
258.0663,tv,Click
258.5869,tv,Click
259.0869,tv,Click
259.6142,tv,Click
260.1432,tv,Click
260.6485,tv,Click
261.1599,tv,Click
261.6635,tv,Click
262.2495,tv,Click
262.7612,tv,Click
263.2728,tv,Click
263.7924,tv,Click
264.3779,tv,Click
264.8828,tv,Click
265.3907,tv,Click
265.9192,tv,Click
266.4447,tv,Click
266.981,tv,Click
267.5055,tv,Click
268.0142,tv,Click
268.5465,tv,Click
269.0593,tv,Click
269.5865,tv,Click
270.0989,tv,Click
270.6147,tv,Click
271.1288,tv,Click
271.6494,tv,Click
272.2402,tv,Click
272.7606,tv,Click
273.2794,tv,Click
273.7925,tv,Click
274.3114,tv,Click
274.8379,tv,Click
275.346,tv,Click
275.8503,tv,Click
276.3617,tv,Click
276.8852,tv,Click
277.4035,tv,Click
277.9151,tv,Click
278.5118,tv,Click
279.0157,tv,Click
279.5208,tv,Click
280.0604,tv,Click
280.5706,tv,Click
281.0829,tv,Click
281.5958,tv,Click
282.1662,tv,Click
282.7476,tv,Click
283.2527,tv,Click
283.7585,tv,Click
284.2698,tv,Click
284.8499,tv,Click
285.4178,tv,Click
285.9898,tv,Click
286.5049,tv,Click
287.0085,tv,Click
287.5224,tv,Click
288.0594,tv,Click
288.5604,tv,Click
289.0775,tv,Click
289.5854,tv,Click
290.1038,tv,Click
290.6092,tv,Click
291.122,tv,Click
291.6313,tv,Click
292.1536,tv,Click
292.7193,tv,Click
293.3024,tv,Click
293.6452,tv,Exit
293.6452,Instructions_TV,Enter
294.153,Instructions_TV,Click
294.4348,Instructions_TV,Exit
294.4348,tv,Enter
294.954,tv,Click
295.4745,tv,Click
296.0023,tv,Click
296.5161,tv,Click
297.1021,tv,Click
297.6054,tv,Click
298.1138,tv,Click
298.6275,tv,Click
299.1542,tv,Click
299.6619,tv,Click
300.2237,tv,Click
300.7696,tv,Click
301.3016,tv,Click
301.8189,tv,Click
302.3486,tv,Click
302.873,tv,Click
303.3927,tv,Click
303.8968,tv,Click
304.4223,tv,Click
304.9337,tv,Click
305.4531,tv,Click
305.9641,tv,Click
306.4995,tv,Click
307.0827,tv,Click
307.6089,tv,Click
308.19,tv,Click
308.7106,tv,Click
309.2279,tv,Click
309.8167,tv,Click
310.3837,tv,Click
310.9247,tv,Click
311.4484,tv,Click
311.9572,tv,Click
312.4832,tv,Click
313.0043,tv,Click
313.506,tv,Click
314.0244,tv,Click
314.5403,tv,Click
315.1343,tv,Click
315.6717,tv,Click
316.1849,tv,Click
316.7084,tv,Click
317.2183,tv,Click
317.7269,tv,Click
318.2471,tv,Click
318.815,tv,Click
319.3964,tv,Click
319.9243,tv,Click
320.4246,tv,Click
320.9495,tv,Click
321.52,tv,Click
322.0308,tv,Click
322.5804,tv,Click
323.1326,tv,Click
323.6458,tv,Click
324.1575,tv,Click
324.6831,tv,Click
325.19,tv,Click
325.71,tv,Click
326.227,tv,Click
326.7417,tv,Click
327.2418,tv,Click
327.8053,tv,Click
328.3145,tv,Click
328.8347,tv,Click
329.3775,tv,Click
329.9044,tv,Click
330.441,tv,Click
330.9459,tv,Click
331.4763,tv,Click
331.9963,tv,Click
332.5128,tv,Click
333.0664,tv,Click
333.6058,tv,Click
334.1394,tv,Click
334.6648,tv,Click
335.1821,tv,Click
335.6961,tv,Click
336.2212,tv,Click
336.7568,tv,Click
337.281,tv,Click
337.7848,tv,Click
338.2968,tv,Click
338.8089,tv,Click
339.398,tv,Click
339.9387,tv,Click
340.4659,tv,Click
340.9984,tv,Click
341.5186,tv,Click
342.1037,tv,Click
342.6194,tv,Click
343.1479,tv,Click
343.664,tv,Click
344.1882,tv,Click
344.72,tv,Click
345.2435,tv,Click
345.7754,tv,Click
346.2972,tv,Click
346.8024,tv,Click
347.3222,tv,Click
347.8571,tv,Click
348.3697,tv,Click
348.9388,tv,Click
349.4717,tv,Click
349.9854,tv,Click
350.5232,tv,Click
351.0447,tv,Click
351.5528,tv,Click
352.07,tv,Click
352.6659,tv,Click
353.2643,tv,Click
353.8623,tv,Click
354.4596,tv,Click
354.9688,tv,Click
355.4854,tv,Click
355.9874,tv,Click
356.4969,tv,Click
357.0204,tv,Click
357.5479,tv,Click
358.0593,tv,Click
358.5826,tv,Click
359.1065,tv,Click
359.6551,tv,Click
360.1671,tv,Click
360.6805,tv,Click
361.2122,tv,Click
361.7398,tv,Click
362.2555,tv,Click
362.7614,tv,Click
363.3375,tv,Click
363.8755,tv,Click
364.3914,tv,Click
364.9083,tv,Click
365.4154,tv,Click
365.9587,tv,Click
366.4917,tv,Click
367.0186,tv,Click
367.528,tv,Click
368.0547,tv,Click
368.5859,tv,Click
369.1009,tv,Click
369.6849,tv,Click
370.1933,tv,Click
370.7862,tv,Click
371.2894,tv,Click
371.8251,tv,Click
372.3859,tv,Click
372.9132,tv,Click
373.4257,tv,Click
373.9373,tv,Click
374.4822,tv,Click
374.9986,tv,Click
375.5164,tv,Click
376.042,tv,Click
376.5737,tv,Click
377.092,tv,Click
377.6064,tv,Click
378.1168,tv,Click
378.6602,tv,Click
379.1654,tv,Click
379.6866,tv,Click
380.2769,tv,Click
380.7906,tv,Click
381.2964,tv,Click
381.8287,tv,Click
382.3396,tv,Click
382.845,tv,Click
383.3498,tv,Click
383.8604,tv,Click
384.3784,tv,Click
384.8994,tv,Click
385.4189,tv,Click
385.9928,tv,Click
386.5614,tv,Click
387.0715,tv,Click
387.5803,tv,Click
388.1025,tv,Click
388.6242,tv,Click
389.1973,tv,Click
389.7125,tv,Click
390.258,tv,Click
390.773,tv,Click
391.2932,tv,Click
391.8116,tv,Click
392.3116,tv,Click
392.8275,tv,Click
393.3518,tv,Click
393.8698,tv,Click
394.3806,tv,Click
394.9014,tv,Click
395.442,tv,Click
395.9629,tv,Click
396.5058,tv,Click
397.0107,tv,Click
397.6007,tv,Click
398.1814,tv,Click
398.7791,tv,Click
399.3159,tv,Click
399.825,tv,Click
400.4135,tv,Click
400.9949,tv,Click
401.57,tv,Click
402.0807,tv,Click
402.5997,tv,Click
403.1095,tv,Click
403.6367,tv,Click
404.2275,tv,Click
404.804,tv,Click
405.3175,tv,Click
405.8278,tv,Click
406.3307,tv,Click
406.8356,tv,Click
407.4204,tv,Click
408.0042,tv,Click
408.5067,tv,Click
409.0163,tv,Click
409.5306,tv,Click
410.0529,tv,Click
410.575,tv,Click
411.1574,tv,Click
411.6667,tv,Click
412.2021,tv,Click
412.7214,tv,Click
413.2357,tv,Click
413.7428,tv,Click
414.2631,tv,Click
414.7675,tv,Click
415.2693,tv,Click
415.8386,tv,Click
416.3638,tv,Click
416.8769,tv,Click
417.3802,tv,Click
417.9093,tv,Click
418.4093,tv,Click
418.9163,tv,Click
419.4244,tv,Click
419.9312,tv,Click
420.4421,tv,Click
421.0318,tv,Click
421.5359,tv,Click
422.1157,tv,Click
422.696,tv,Click
423.2749,tv,Click
423.8507,tv,Click
424.4177,tv,Click
424.9239,tv,Click
425.4433,tv,Click
426.0237,tv,Click
426.6018,tv,Click
427.1734,tv,Click
427.7542,tv,Click
428.2918,tv,Click
428.833,tv,Click
429.333,tv,Click
429.9036,tv,Click
430.4943,tv,Click
431.0714,tv,Click
431.6581,tv,Click
432.1591,tv,Click
432.734,tv,Click
433.3318,tv,Click
433.9098,tv,Click
434.4773,tv,Click
434.9861,tv,Click
435.5294,tv,Click
436.0784,tv,Click
436.6653,tv,Click
437.1788,tv,Click
437.7475,tv,Click
438.3258,tv,Click
438.8278,tv,Click
439.3343,tv,Click
439.9063,tv,Click
440.4186,tv,Click
440.9225,tv,Click
441.5201,tv,Click
442.0668,tv,Click
442.5827,tv,Click
443.0917,tv,Click
443.6703,tv,Click
444.1751,tv,Click
444.6751,tv,Click
445.2552,tv,Click
445.7587,tv,Click
446.2607,tv,Click
446.7706,tv,Click
447.3462,tv,Click
447.8619,tv,Click
448.362,tv,Click
448.8747,tv,Click
449.443,tv,Click
449.9602,tv,Click
450.4609,tv,Click
451.0406,tv,Click
451.5744,tv,Click
452.1302,tv,Click
452.6406,tv,Click
453.1428,tv,Click
453.6439,tv,Click
454.1546,tv,Click
454.655,tv,Click
455.254,tv,Click
455.7722,tv,Click
456.2879,tv,Click
456.7936,tv,Click
457.3668,tv,Click
457.9619,tv,Click
458.537,tv,Click
459.1313,tv,Click
459.7156,tv,Click
460.1673,tv,Exit
460.1673,tv_stomachpos,Enter
460.6787,tv_stomachpos,Click
460.7649,tv_stomachpos,Exit
460.7649,tv,Enter
461.2672,tv,Click
461.84,tv,Click
462.344,tv,Click
462.8441,tv,Click
463.3633,tv,Click
463.9474,tv,Click
464.4561,tv,Click
465.046,tv,Click
465.6333,tv,Click
466.1412,tv,Click
466.7147,tv,Click
467.2149,tv,Click
467.7969,tv,Click
468.364,tv,Click
468.8906,tv,Click
469.4011,tv,Click
469.98,tv,Click
470.5211,tv,Click
471.0372,tv,Click
471.6245,tv,Click
472.2019,tv,Click
472.7816,tv,Click
473.3467,tv,Click
473.8604,tv,Click
474.3607,tv,Click
474.8617,tv,Click
475.438,tv,Click
475.9484,tv,Click
476.4897,tv,Click
476.9919,tv,Click
477.5701,tv,Click
478.0893,tv,Click
478.6227,tv,Click
479.1299,tv,Click
479.668,tv,Click
480.1843,tv,Click
480.6859,tv,Click
481.1865,tv,Click
481.6906,tv,Click
482.214,tv,Click
482.7538,tv,Click
483.2845,tv,Click
483.8095,tv,Click
484.3201,tv,Click
484.8244,tv,Click
485.3455,tv,Click
485.855,tv,Click
486.3672,tv,Click
486.8819,tv,Click
487.3892,tv,Click
487.9444,tv,Click
488.531,tv,Click
489.0494,tv,Click
489.5621,tv,Click
490.0868,tv,Click
490.5981,tv,Click
491.1512,tv,Click
491.6785,tv,Click
492.1982,tv,Click
492.7164,tv,Click
493.2482,tv,Click
493.8261,tv,Click
494.4083,tv,Click
494.9856,tv,Click
495.574,tv,Click
496.1058,tv,Click
496.6176,tv,Click
497.1293,tv,Click
497.7138,tv,Click
498.2348,tv,Click
498.7587,tv,Click
499.2624,tv,Click
499.7795,tv,Click
500.2834,tv,Click
500.8001,tv,Click
501.3051,tv,Click
501.8151,tv,Click
502.3205,tv,Click
502.8294,tv,Click
503.4044,tv,Click
503.9149,tv,Click
504.4367,tv,Click
504.945,tv,Click
505.508,tv,Click
506.0125,tv,Click
506.5175,tv,Click
507.0302,tv,Click
507.6205,tv,Click
508.1683,tv,Click
508.675,tv,Click
509.19,tv,Click
509.6994,tv,Click
510.2148,tv,Click
510.7234,tv,Click
511.3094,tv,Click
511.8925,tv,Click
512.4067,tv,Click
512.9659,tv,Click
513.4696,tv,Click
514.0061,tv,Click
514.5339,tv,Click
515.0775,tv,Click
515.6535,tv,Click
516.2385,tv,Click
516.7615,tv,Click
517.2648,tv,Click
517.7784,tv,Click
518.293,tv,Click
518.8188,tv,Click
519.3286,tv,Click
519.8288,tv,Click
520.3376,tv,Click
520.8384,tv,Click
521.3423,tv,Click
521.8423,tv,Click
522.3511,tv,Click
522.8575,tv,Click
523.3727,tv,Click
523.8843,tv,Click
524.3967,tv,Click
524.9769,tv,Click
525.4977,tv,Click
526.0665,tv,Click
526.5709,tv,Click
527.1572,tv,Click
527.66,tv,Click
528.1763,tv,Click
528.6845,tv,Click
529.2568,tv,Click
529.7778,tv,Click
530.3281,tv,Click
530.8425,tv,Click
531.3483,tv,Click
531.8568,tv,Click
532.3629,tv,Click
532.866,tv,Click
533.3871,tv,Click
533.8956,tv,Click
534.3956,tv,Click
534.9722,tv,Click
535.4747,tv,Click
535.9755,tv,Click
536.5626,tv,Click
537.0626,tv,Click
537.5825,tv,Click
538.1033,tv,Click
538.6238,tv,Click
539.1351,tv,Click
539.6394,tv,Click
540.2109,tv,Click
540.726,tv,Click
541.2394,tv,Click
541.8167,tv,Click
542.3223,tv,Click
542.8293,tv,Click
543.3507,tv,Click
543.9312,tv,Click
544.4312,tv,Click
544.9398,tv,Click
545.4617,tv,Click
546.0533,tv,Click
546.5582,tv,Click
547.0776,tv,Click
547.5811,tv,Click
548.0869,tv,Click
548.5904,tv,Click
549.0988,tv,Click
549.6793,tv,Click
550.1824,tv,Click
550.7144,tv,Click
551.2144,tv,Click
551.7185,tv,Click
552.2615,tv,Click
552.8493,tv,Click
553.3597,tv,Click
553.9479,tv,Click
554.4597,tv,Click
555.041,tv,Click
555.6124,tv,Click
556.1857,tv,Click
556.6876,tv,Click
557.2663,tv,Click
557.7751,tv,Click
558.3313,tv,Click
558.8374,tv,Click
559.3515,tv,Click
559.8586,tv,Click
560.3884,tv,Click
560.9067,tv,Click
561.429,tv,Click
562.0125,tv,Click
562.5356,tv,Click
563.0457,tv,Click
563.555,tv,Click
564.0894,tv,Click
564.657,tv,Click
565.176,tv,Click
565.6919,tv,Click
566.2296,tv,Click
566.7362,tv,Click
567.2429,tv,Click
567.7452,tv,Click
568.2499,tv,Click
568.7661,tv,Click
569.3544,tv,Click
569.9513,tv,Click
570.4797,tv,Click
570.9851,tv,Click
571.5001,tv,Click
572.0054,tv,Click
572.5209,tv,Click
573.0318,tv,Click
573.5495,tv,Click
574.1452,tv,Click
574.6661,tv,Click
575.188,tv,Click
575.7195,tv,Click
576.2615,tv,Click
