Seconds,Target,Status
3.142559,tv,Enter
3.644298,tv,Click
4.177175,tv,Click
4.704305,tv,Click
5.230321,tv,Click
5.746872,tv,Click
6.261422,tv,Click
6.612749,tv,Exit
6.612749,floor,Enter
6.780209,floor,Exit
6.875985,tv,Enter
7.396006,tv,Click
7.927419,tv,Click
8.443024,tv,Click
8.963178,tv,Click
9.480392,tv,Click
10.00202,tv,Click
10.53418,tv,Click
11.047,tv,Click
11.48547,tv,Exit
11.48547,tv_stomachpos,Enter
11.56922,tv_stomachpos,Exit
12.65226,floor,Enter
12.88897,floor,Exit
14.32412,tv,Enter
14.82695,tv,Click
15.34798,tv,Click
15.86786,tv,Click
16.38192,tv,Click
16.90817,tv,Click
17.45442,tv,Click
17.96588,tv,Click
18.4708,tv,Click
18.98357,tv,Click
19.57439,tv,Click
20.0793,tv,Click
20.58497,tv,Click
21.08625,tv,Click
21.67552,tv,Click
22.20359,tv,Click
22.72516,tv,Click
23.23372,tv,Click
23.75049,tv,Click
24.27395,tv,Click
24.78737,tv,Click
25.35604,tv,Click
25.87221,tv,Click
26.46509,tv,Click
26.98162,tv,Click
27.49182,tv,Click
28.07311,tv,Click
28.57512,tv,Click
29.15776,tv,Click
29.65788,tv,Click
30.16214,tv,Click
30.66434,tv,Click
31.19478,tv,Click
31.71047,tv,Click
32.28339,tv,Click
32.7921,tv,Click
33.30026,tv,Click
33.87103,tv,Click
34.38027,tv,Click
34.88714,tv,Click
35.39325,tv,Click
35.90427,tv,Click
36.49047,tv,Click
36.99487,tv,Click
37.49699,tv,Click
38.05841,tv,Click
38.59832,tv,Click
39.1825,tv,Click
39.69989,tv,Click
40.21925,tv,Click
40.80368,tv,Click
41.34768,tv,Click
41.85974,tv,Click
42.39043,tv,Click
42.89199,tv,Click
43.48861,tv,Click
43.99457,tv,Click
44.52227,tv,Click
45.09234,tv,Click
45.59869,tv,Click
46.1726,tv,Click
46.67795,tv,Click
47.18145,tv,Click
47.77715,tv,Click
48.29213,tv,Click
48.79333,tv,Click
49.31779,tv,Click
49.83774,tv,Click
50.37026,tv,Click
50.89787,tv,Click
51.45766,tv,Click
52.00714,tv,Click
52.52985,tv,Click
53.04115,tv,Click
53.56202,tv,Click
54.11395,tv,Click
54.623,tv,Click
55.1419,tv,Click
55.69513,tv,Click
56.23986,tv,Click
56.76519,tv,Click
57.27319,tv,Click
57.78305,tv,Click
58.29571,tv,Click
58.81308,tv,Click
59.32913,tv,Click
59.84824,tv,Click
60.36197,tv,Click
60.90181,tv,Click
61.41693,tv,Click
61.93292,tv,Click
62.45785,tv,Click
63.02171,tv,Click
63.53259,tv,Click
64.07307,tv,Click
64.65212,tv,Click
65.2227,tv,Click
65.73967,tv,Click
66.32072,tv,Click
66.88846,tv,Click
67.42622,tv,Click
67.98203,tv,Click
68.5528,tv,Click
69.0528,tv,Click
69.59285,tv,Click
70.16026,tv,Click
70.67985,tv,Click
71.2079,tv,Click
71.73211,tv,Click
72.23519,tv,Click
72.82143,tv,Click
73.3315,tv,Click
73.84335,tv,Click
74.3541,tv,Click
74.88944,tv,Click
75.4667,tv,Click
