Seconds,Target,Status
3.318851,tv,Enter
3.821209,tv,Click
4.331895,tv,Click
4.842898,tv,Click
5.379801,tv,Click
5.925428,tv,Click
6.46992,tv,Click
6.97898,tv,Click
7.482581,tv,Click
7.984882,tv,Click
8.485585,tv,Click
8.990165,tv,Click
9.537832,tv,Click
10.04163,tv,Click
10.54647,tv,Click
11.09132,tv,Click
11.59791,tv,Click
12.14605,tv,Click
12.69383,tv,Click
13.19469,tv,Click
13.70197,tv,Click
14.26009,tv,Click
14.76336,tv,Click
15.31348,tv,Click
15.83406,tv,Click
16.34955,tv,Click
16.89428,tv,Click
17.43707,tv,Click
17.95332,tv,Click
18.47231,tv,Click
19.00131,tv,Click
19.54149,tv,Click
20.0753,tv,Click
20.62453,tv,Click
21.14011,tv,Click
21.65008,tv,Click
22.15829,tv,Click
22.67197,tv,Click
23.17843,tv,Click
23.69092,tv,Click
24.19935,tv,Click
24.70896,tv,Click
25.22632,tv,Click
25.73629,tv,Click
26.24769,tv,Click
26.75722,tv,Click
27.26441,tv,Click
27.77552,tv,Click
28.30107,tv,Click
28.81033,tv,Click
29.32258,tv,Click
29.83449,tv,Click
30.34765,tv,Click
30.85841,tv,Click
31.36654,tv,Click
31.88692,tv,Click
32.39492,tv,Click
32.90655,tv,Click
33.42008,tv,Click
33.93261,tv,Click
34.4391,tv,Click
34.94433,tv,Click
35.4595,tv,Click
35.98172,tv,Click
36.52686,tv,Click
37.06548,tv,Click
37.60643,tv,Click
38.12957,tv,Click
38.66366,tv,Click
39.19403,tv,Click
39.72882,tv,Click
40.1976,tv,Exit
40.59895,tv,Enter
41.12259,tv,Click
41.6566,tv,Click
42.19007,tv,Click
42.71066,tv,Click
43.25296,tv,Click
43.77674,tv,Click
44.31244,tv,Click
44.83503,tv,Click
45.34137,tv,Click
45.84447,tv,Click
46.35938,tv,Click
46.87013,tv,Click
47.37351,tv,Click
47.88751,tv,Click
48.4188,tv,Click
48.93554,tv,Click
49.44338,tv,Click
49.95003,tv,Click
50.4583,tv,Click
50.9895,tv,Click
51.53029,tv,Click
52.07556,tv,Click
52.62823,tv,Click
53.1623,tv,Click
53.69491,tv,Click
54.23005,tv,Click
54.76562,tv,Click
55.31429,tv,Click
55.8507,tv,Click
56.3843,tv,Click
56.92065,tv,Click
57.45412,tv,Click
57.98816,tv,Click
58.52364,tv,Click
59.06355,tv,Click
59.61269,tv,Click
60.14509,tv,Click
60.70071,tv,Click
61.22879,tv,Click
61.76353,tv,Click
62.31451,tv,Click
62.85066,tv,Click
63.386,tv,Click
63.91853,tv,Click
64.47381,tv,Click
65.00603,tv,Click
65.55663,tv,Click
66.11615,tv,Click
66.62064,tv,Click
67.1236,tv,Click
67.67427,tv,Click
68.19109,tv,Click
68.72121,tv,Click
69.26645,tv,Click
69.80029,tv,Click
70.33478,tv,Click
70.8895,tv,Click
71.41989,tv,Click
71.95661,tv,Click
72.51027,tv,Click
73.04311,tv,Click
73.5757,tv,Click
74.10976,tv,Click
74.64545,tv,Click
75.19641,tv,Click
75.73071,tv,Click
76.2747,tv,Click
76.81638,tv,Click
77.30373,tv,Exit
77.30373,floor,Enter
77.37131,floor,Exit
77.37131,tv,Enter
77.503,tv,Exit
77.503,floor,Enter
77.63229,floor,Exit
77.63229,tv,Enter
77.83626,tv,Exit
77.83626,floor,Enter
78.39187,floor,Click
78.92992,floor,Exit
78.92992,tv,Enter
79.48091,tv,Click
80.02326,tv,Click
80.57355,tv,Click
81.10925,tv,Click
81.66541,tv,Click
82.19823,tv,Click
82.74841,tv,Click
83.29009,tv,Click
83.83338,tv,Click
84.40804,tv,Click
84.92184,tv,Click
85.46589,tv,Click
86.0059,tv,Click
86.55698,tv,Click
87.09332,tv,Click
87.64409,tv,Click
88.17906,tv,Click
88.72655,tv,Click
89.27531,tv,Click
89.81526,tv,Click
90.36944,tv,Click
90.91951,tv,Click
91.45057,tv,Click
92.00365,tv,Click
92.55703,tv,Click
93.09243,tv,Click
93.63898,tv,Click
94.17633,tv,Click
94.72515,tv,Click
95.27435,tv,Click
95.82795,tv,Click
96.36281,tv,Click
96.91355,tv,Click
97.44886,tv,Click
98.00091,tv,Click
98.55325,tv,Click
99.08721,tv,Click
99.63689,tv,Click
100.1947,tv,Click
100.7436,tv,Click
101.2915,tv,Click
101.8447,tv,Click
102.3779,tv,Click
102.9275,tv,Click
103.4827,tv,Click
104.0163,tv,Click
104.57,tv,Click
105.1024,tv,Click
105.6555,tv,Click
106.2025,tv,Click
106.7379,tv,Click
107.2899,tv,Click
107.8429,tv,Click
108.3761,tv,Click
108.9255,tv,Click
109.4801,tv,Click
109.9905,tv,Click
110.5047,tv,Click
111.088,tv,Click
111.659,tv,Click
112.1697,tv,Click
112.6714,tv,Click
113.1743,tv,Click
113.6761,tv,Click
114.1954,tv,Click
114.7002,tv,Click
115.2026,tv,Click
115.7038,tv,Click
116.2045,tv,Click
116.7056,tv,Click
117.2082,tv,Click
117.712,tv,Click
118.216,tv,Click
118.7234,tv,Click
119.2345,tv,Click
119.8135,tv,Click
120.3279,tv,Click
120.8325,tv,Click
121.4199,tv,Click
121.5849,tv,Exit
121.5849,floor,Enter
121.6608,floor,Exit
121.6608,tv,Enter
121.8364,tv,Exit
121.8364,floor,Enter
122.1675,floor,Exit
122.1675,tv,Enter
122.683,tv,Click
123.1888,tv,Click
123.6902,tv,Click
124.1914,tv,Click
124.6918,tv,Click
125.194,tv,Click
125.7706,tv,Click
126.2746,tv,Click
126.7759,tv,Click
127.2769,tv,Click
127.8521,tv,Click
128.4212,tv,Click
129.0132,tv,Click
129.5201,tv,Click
130.0222,tv,Click
130.6075,tv,Click
131.1914,tv,Click
131.7056,tv,Click
132.2099,tv,Click
132.7209,tv,Click
133.2959,tv,Click
133.7974,tv,Click
134.3748,tv,Click
134.9626,tv,Click
135.5452,tv,Click
136.1171,tv,Click
136.623,tv,Click
137.2056,tv,Click
137.7177,tv,Click
138.2186,tv,Click
138.7921,tv,Click
139.3179,tv,Click
139.8229,tv,Click
139.9924,tv,Exit
139.9924,tv_stomachpos,Enter
140.5053,tv_stomachpos,Click
141.0242,tv_stomachpos,Click
141.5259,tv_stomachpos,Click
141.9484,tv_stomachpos,Exit
141.9484,tv,Enter
142.4672,tv,Click
142.972,tv,Click
143.4886,tv,Click
143.9945,tv,Click
144.5035,tv,Click
145.0078,tv,Click
145.5081,tv,Click
146.0237,tv,Click
146.5275,tv,Click
147.0346,tv,Click
147.5571,tv,Click
148.0719,tv,Click
148.5798,tv,Click
149.1587,tv,Click
149.6599,tv,Click
150.1836,tv,Click
150.764,tv,Click
151.3391,tv,Click
151.8433,tv,Click
152.3451,tv,Click
152.8466,tv,Click
153.3714,tv,Click
153.9431,tv,Click
154.4603,tv,Click
154.9612,tv,Click
155.4674,tv,Click
155.9731,tv,Click
156.4797,tv,Click
156.9798,tv,Click
157.4848,tv,Click
157.9851,tv,Click
158.491,tv,Click
159.0723,tv,Click
159.5751,tv,Click
160.0957,tv,Click
160.6077,tv,Click
161.1121,tv,Click
161.6325,tv,Click
162.1474,tv,Click
162.6502,tv,Click
163.1509,tv,Click
163.7341,tv,Click
164.2357,tv,Click
164.7521,tv,Click
165.346,tv,Click
165.8521,tv,Click
166.3528,tv,Click
166.9352,tv,Click
167.4435,tv,Click
168.0274,tv,Click
168.53,tv,Click
169.0651,tv,Click
169.5655,tv,Click
170.0819,tv,Click
170.6041,tv,Click
170.9486,tv,Exit
170.9486,tv_stomachpos,Enter
171.518,tv_stomachpos,Click
172.086,tv_stomachpos,Click
172.4089,tv_stomachpos,Exit
172.4089,tv,Enter
172.7537,tv,Exit
172.7537,tv_stomachpos,Enter
172.9184,tv_stomachpos,Exit
172.9184,tv,Enter
173.425,tv,Click
173.9317,tv,Click
174.4442,tv,Click
174.9461,tv,Click
175.4619,tv,Click
176.0357,tv,Click
176.542,tv,Click
177.047,tv,Click
177.5602,tv,Click
178.0677,tv,Click
178.5805,tv,Click
179.0833,tv,Click
179.6677,tv,Click
180.1734,tv,Click
180.6888,tv,Click
181.2795,tv,Click
181.7851,tv,Click
182.2976,tv,Click
182.8044,tv,Click
183.3149,tv,Click
183.8243,tv,Click
184.326,tv,Click
184.8495,tv,Click
185.3541,tv,Click
185.8948,tv,Click
186.4211,tv,Click
186.9434,tv,Click
187.4733,tv,Click
187.9824,tv,Click
188.4858,tv,Click
188.986,tv,Click
189.5004,tv,Click
190.0813,tv,Click
190.5849,tv,Click
191.1766,tv,Click
191.6917,tv,Click
192.2662,tv,Click
192.7727,tv,Click
193.2822,tv,Click
193.7909,tv,Click
194.3049,tv,Click
194.8408,tv,Click
195.4347,tv,Click
196.0225,tv,Click
196.5363,tv,Click
197.1234,tv,Click
197.6234,tv,Click
198.1366,tv,Click
198.6556,tv,Click
199.1613,tv,Click
199.6627,tv,Click
200.1634,tv,Click
200.6817,tv,Click
201.186,tv,Click
201.7024,tv,Click
202.2846,tv,Click
202.7878,tv,Click
203.3724,tv,Click
203.8937,tv,Click
204.4726,tv,Click
204.9824,tv,Click
205.5569,tv,Click
206.0619,tv,Click
206.6335,tv,Click
207.2069,tv,Click
207.7841,tv,Click
208.2882,tv,Click
208.8616,tv,Click
209.3714,tv,Click
209.9492,tv,Click
210.5259,tv,Click
211.1131,tv,Click
211.6203,tv,Click
212.1964,tv,Click
212.7002,tv,Click
213.2046,tv,Click
213.7158,tv,Click
214.2589,tv,Click
214.784,tv,Click
215.3235,tv,Click
215.8652,tv,Click
216.3873,tv,Click
216.9119,tv,Click
217.4451,tv,Click
217.9774,tv,Click
218.5263,tv,Click
219.0582,tv,Click
219.5856,tv,Click
220.117,tv,Click
220.6364,tv,Click
221.168,tv,Click
221.7178,tv,Click
222.2532,tv,Click
222.7763,tv,Click
223.3002,tv,Click
223.8423,tv,Click
224.3761,tv,Click
224.892,tv,Click
225.4264,tv,Click
225.959,tv,Click
226.4878,tv,Click
227.0235,tv,Click
227.56,tv,Click
228.0832,tv,Click
228.6158,tv,Click
229.1298,tv,Click
229.6764,tv,Click
230.2061,tv,Click
230.7457,tv,Click
231.2769,tv,Click
231.81,tv,Click
232.3363,tv,Click
232.8678,tv,Click
233.3923,tv,Click
233.9216,tv,Click
234.4365,tv,Click
234.9749,tv,Click
235.5065,tv,Click
236.0303,tv,Click
236.5511,tv,Click
237.0891,tv,Click
237.6149,tv,Click
238.1566,tv,Click
238.6777,tv,Click
239.202,tv,Click
239.7296,tv,Click
240.2618,tv,Click
240.7909,tv,Click
241.326,tv,Click
241.8569,tv,Click
242.3727,tv,Click
242.8956,tv,Click
243.4244,tv,Click
243.964,tv,Click
244.4975,tv,Click
245.0155,tv,Click
245.5527,tv,Click
246.0715,tv,Click
246.5967,tv,Click
247.1536,tv,Click
247.7166,tv,Click
248.2521,tv,Click
248.7867,tv,Click
249.3241,tv,Click
249.8427,tv,Click
250.3723,tv,Click
250.9193,tv,Click
251.489,tv,Click
252.027,tv,Click
252.5978,tv,Click
253.1112,tv,Click
253.6406,tv,Click
254.1759,tv,Click
254.6939,tv,Click
255.2186,tv,Click
255.7571,tv,Click
256.2921,tv,Click
256.8363,tv,Click
257.3599,tv,Click
257.8875,tv,Click
258.4452,tv,Click
258.9878,tv,Click
259.5126,tv,Click
260.0526,tv,Click
260.5775,tv,Click
261.1151,tv,Click
261.6523,tv,Click
262.1727,tv,Click
262.7152,tv,Click
263.256,tv,Click
263.7806,tv,Click
264.3094,tv,Click
264.8549,tv,Click
265.3825,tv,Click
265.9046,tv,Click
266.4435,tv,Click
266.9598,tv,Click
267.4903,tv,Click
268.0337,tv,Click
268.5636,tv,Click
269.0986,tv,Click
269.6324,tv,Click
270.1786,tv,Click
270.7116,tv,Click
271.243,tv,Click
271.7785,tv,Click
272.3044,tv,Click
272.8343,tv,Click
273.3688,tv,Click
273.8987,tv,Click
274.4255,tv,Click
274.9636,tv,Click
275.4906,tv,Click
276.0199,tv,Click
276.5451,tv,Click
277.0842,tv,Click
277.6433,tv,Click
278.1758,tv,Click
278.7012,tv,Click
279.2255,tv,Click
279.7596,tv,Click
280.2867,tv,Click
280.8358,tv,Click
281.1897,tv,Exit
281.1897,floor,Enter
281.7063,floor,Click
282.2405,floor,Click
282.4996,floor,Exit
282.4996,tv,Enter
283.0413,tv,Click
283.575,tv,Click
284.093,tv,Click
284.6245,tv,Click
285.1532,tv,Click
285.6822,tv,Click
286.2126,tv,Click
286.7456,tv,Click
287.2742,tv,Click
287.7929,tv,Click
288.3174,tv,Click
288.8442,tv,Click
289.3808,tv,Click
289.8886,tv,Click
290.4253,tv,Click
290.955,tv,Click
291.4736,tv,Click
292.001,tv,Click
292.5422,tv,Click
293.0655,tv,Click
293.586,tv,Click
294.1136,tv,Click
294.6641,tv,Click
295.1786,tv,Click
295.7024,tv,Click
296.243,tv,Click
296.7714,tv,Click
297.3023,tv,Click
297.8256,tv,Click
298.3577,tv,Click
298.886,tv,Click
299.4182,tv,Click
299.9481,tv,Click
300.4526,tv,Click
300.9715,tv,Click
301.4753,tv,Click
301.9806,tv,Click
302.4817,tv,Click
302.9945,tv,Click
303.5076,tv,Click
304.0094,tv,Click
304.5199,tv,Click
305.0519,tv,Click
305.5696,tv,Click
306.0714,tv,Click
306.5745,tv,Click
307.0778,tv,Click
307.5872,tv,Click
308.1,tv,Click
308.6871,tv,Click
309.2096,tv,Click
309.7202,tv,Click
310.2989,tv,Click
310.8122,tv,Click
311.3138,tv,Click
311.8258,tv,Click
312.3409,tv,Click
312.8505,tv,Click
313.4341,tv,Click
314.029,tv,Click
314.537,tv,Click
315.0466,tv,Click
315.6243,tv,Click
316.2021,tv,Click
316.7093,tv,Click
317.2421,tv,Click
317.7702,tv,Click
318.2712,tv,Click
318.7918,tv,Click
319.2969,tv,Click
319.8114,tv,Click
320.4109,tv,Click
320.928,tv,Click
321.4332,tv,Click
321.9556,tv,Click
322.4653,tv,Click
322.9743,tv,Click
323.4814,tv,Click
323.9988,tv,Click
324.5028,tv,Click
325.0219,tv,Click
325.5348,tv,Click
326.0367,tv,Click
326.542,tv,Click
327.0615,tv,Click
327.5872,tv,Click
328.1055,tv,Click
328.6208,tv,Click
329.1282,tv,Click
329.7198,tv,Click
330.2332,tv,Click
330.7411,tv,Click
331.3183,tv,Click
331.8318,tv,Click
332.3423,tv,Click
332.8542,tv,Click
333.3452,tv,Exit
333.3452,floor,Enter
333.8643,floor,Click
334.1256,floor,Exit
334.1256,tv,Enter
334.3822,tv,Exit
334.3822,floor,Enter
334.459,floor,Exit
334.459,tv,Enter
334.5427,tv,Exit
334.5427,floor,Enter
334.6354,floor,Exit
334.6354,tv,Enter
335.1478,tv,Click
335.6547,tv,Click
336.155,tv,Click
336.6684,tv,Click
337.242,tv,Click
337.7609,tv,Click
338.3394,tv,Click
338.8472,tv,Click
339.3558,tv,Click
339.8696,tv,Click
