Seconds,Frame
3.67781400680542,40.7057304382324
4.20325183868408,11.5915212631226
4.70407009124756,12.044921875
5.2319483757019,11.4392738342285
5.7370548248291,11.9402952194214
6.26200342178345,11.4904050827026
6.76205825805664,12.0233182907104
7.29814529418945,11.2335586547852
7.81551074981689,11.6619005203247
8.326247215271,11.7667570114136
8.91068840026855,12.0266666412354
9.41825294494629,11.8432207107544
9.95821857452393,11.1686124801636
10.466742515564,11.8418340682983
11.0502967834473,12.0428647994995
11.5701427459717,11.6128797531128
12.0801582336426,11.8505792617798
12.5980072021484,11.688982963562
13.1169719696045,11.6137084960938
13.6448917388916,11.3968915939331
14.1627674102783,11.6236391067505
14.6919345855713,11.4028587341309
15.2144470214844,11.5193891525269
15.7295198440552,11.6819925308228
16.2636985778809,11.2896528244019
16.779634475708,11.6857595443726
17.2986927032471,11.6250581741333
17.8343906402588,11.2541170120239
18.3506011962891,11.6728544235229
18.8785228729248,11.4271860122681
19.4101753234863,11.3689737319946
19.9326114654541,11.4941558837891
20.455265045166,11.5158920288086
20.9571952819824,11.9795503616333
21.4957084655762,11.1971921920776
22.0124473571777,11.6575775146484
22.5387592315674,11.4589719772339
23.0605430603027,11.5459890365601
23.5770931243896,11.6665544509888
24.1124362945557,11.2815141677856
24.6603889465332,14.122932434082
25.1786117553711,11.648380279541
25.7069091796875,15.1830434799194
26.2451648712158,11.2067213058472
26.7884845733643,11.0918083190918
27.3265419006348,11.2153100967407
27.8523406982422,11.4502763748169
28.3964557647705,11.0896787643433
28.9387092590332,11.1166114807129
29.4746971130371,11.2307386398315
30.0046272277832,11.3598031997681
30.5417537689209,11.2055158615112
31.073112487793,11.3484992980957
31.590856552124,11.6296882629395
32.1111907958984,11.5724182128906
32.6493377685547,11.1813583374023
33.1862945556641,11.2670679092407
33.6989288330078,11.7306318283081
34.2156677246094,11.673903465271
34.738224029541,11.5664024353027
35.266960144043,11.4151382446289
35.7888107299805,11.5719757080078
36.3072547912598,11.6301527023315
36.8220634460449,11.7037582397461
37.3340950012207,11.7466135025024
37.8670349121094,11.2961111068726
38.3743782043457,11.8924226760864
38.8968887329102,11.5313596725464
39.4165306091309,11.5901155471802
39.9431304931641,11.4665899276733
40.4738845825195,11.3689432144165
40.9869232177734,11.7781648635864
41.5062713623047,11.5852689743042
42.0386276245117,11.3282232284546
42.5637588500977,11.4999771118164
43.0903663635254,11.4422845840454
43.6222915649414,11.3178596496582
44.1415328979492,11.6202707290649
44.6577339172363,11.6702680587769
45.1882858276367,11.4583692550659
45.7276725769043,11.1346368789673
46.2277641296387,12.053750038147
46.7484664916992,11.6153373718262
47.2695808410645,11.5371026992798
47.8183746337891,10.9745559692383
48.3922271728516,10.4809675216675
48.9511680603027,10.7661733627319
49.497688293457,11.0281028747559
50.0288696289063,11.3819036483765
50.5644226074219,11.2298269271851
51.0767707824707,11.7265100479126
51.5989303588867,11.5629281997681
52.1251335144043,11.4450082778931
52.672492980957,10.9927101135254
53.2129707336426,11.1485862731934
53.7246894836426,11.8049926757813
54.2474670410156,11.5530862808228
54.7770080566406,11.4032182693481
55.2811241149902,11.9215478897095
55.815013885498,11.2704010009766
56.3308753967285,11.6711359024048
56.8568000793457,11.4614915847778
57.3720321655273,11.7102327346802
57.8887901306152,11.6852941513062
