Seconds,Target,Status
222.5606,tv,Click
223.1438,tv,Click
223.7308,tv,Click
224.2368,tv,Click
224.7556,tv,Click
225.331,tv,Click
225.86,tv,Click
226.3629,tv,Click
226.8674,tv,Click
227.4371,tv,Click
228.024,tv,Click
228.5329,tv,Click
229.0543,tv,Click
229.6488,tv,Click
230.156,tv,Click
230.6783,tv,Click
231.1815,tv,Click
231.7134,tv,Click
232.2134,tv,Click
232.7301,tv,Click
233.2697,tv,Click
233.7995,tv,Click
234.3433,tv,Click
234.8607,tv,Click
235.3929,tv,Click
235.9148,tv,Click
236.4385,tv,Click
236.958,tv,Click
237.4833,tv,Click
237.993,tv,Click
238.5058,tv,Click
239.0187,tv,Click
239.5276,tv,Click
240.0371,tv,Click
240.5446,tv,Click
241.0654,tv,Click
241.5799,tv,Click
242.1048,tv,Click
242.606,tv,Click
243.1766,tv,Click
243.6891,tv,Click
244.2239,tv,Click
244.7327,tv,Click
245.2393,tv,Click
245.7488,tv,Click
246.324,tv,Click
246.8306,tv,Click
247.3333,tv,Click
247.8985,tv,Click
248.4756,tv,Click
249.0531,tv,Click
249.5714,tv,Click
250.1456,tv,Click
250.6651,tv,Click
251.176,tv,Click
251.6984,tv,Click
252.287,tv,Click
252.7947,tv,Click
253.3002,tv,Click
253.8864,tv,Click
254.4082,tv,Click
254.9103,tv,Click
255.4429,tv,Click
255.9566,tv,Click
256.4724,tv,Click
257.032,tv,Click
257.5949,tv,Click
258.1873,tv,Click
258.6938,tv,Click
259.1965,tv,Click
259.7825,tv,Click
260.3,tv,Click
260.8818,tv,Click
261.4533,tv,Click
261.9741,tv,Click
262.5421,tv,Click
263.0482,tv,Click
263.5552,tv,Click
264.0615,tv,Click
264.6242,tv,Click
265.1439,tv,Click
265.7034,tv,Click
266.2119,tv,Click
266.7206,tv,Click
267.3205,tv,Click
267.9116,tv,Click
268.4901,tv,Click
269.0695,tv,Click
269.6301,tv,Click
270.2045,tv,Click
270.7939,tv,Click
271.3928,tv,Click
271.8981,tv,Click
272.4055,tv,Click
272.9086,tv,Click
273.4842,tv,Click
273.9899,tv,Click
274.5685,tv,Click
275.1361,tv,Click
275.6369,tv,Click
276.2277,tv,Click
276.8017,tv,Click
277.3608,tv,Click
277.9308,tv,Click
278.5057,tv,Click
279.0118,tv,Click
279.5157,tv,Click
280.0933,tv,Click
280.618,tv,Click
281.186,tv,Click
281.7009,tv,Click
282.2141,tv,Click
282.7308,tv,Click
283.3058,tv,Click
283.8956,tv,Click
284.4461,tv,Click
285.015,tv,Click
285.5253,tv,Click
286.0434,tv,Click
286.5894,tv,Click
287.1536,tv,Click
287.6617,tv,Click
288.2237,tv,Click
288.7335,tv,Click
289.2925,tv,Click
289.8038,tv,Click
290.3914,tv,Click
290.9555,tv,Click
291.4555,tv,Click
292.0144,tv,Click
292.5898,tv,Click
293.1026,tv,Click
293.6887,tv,Click
294.2466,tv,Click
294.8372,tv,Click
295.4198,tv,Click
295.9739,tv,Click
296.4771,tv,Click
297.0501,tv,Click
297.6202,tv,Click
298.2107,tv,Click
298.7975,tv,Click
299.3795,tv,Click
299.8795,tv,Click
300.4621,tv,Click
300.9731,tv,Click
301.4782,tv,Click
301.9797,tv,Click
302.4859,tv,Click
303.0491,tv,Click
303.6292,tv,Click
304.2048,tv,Click
304.785,tv,Click
305.3586,tv,Click
305.9496,tv,Click
306.5167,tv,Click
307.0458,tv,Click
307.5458,tv,Click
308.0581,tv,Click
308.5618,tv,Click
309.1345,tv,Click
309.7108,tv,Click
310.2378,tv,Click
310.7458,tv,Click
311.257,tv,Click
311.7784,tv,Click
312.2919,tv,Click
312.8108,tv,Click
313.3127,tv,Click
313.8178,tv,Click
314.3662,tv,Click
314.8765,tv,Click
315.3789,tv,Click
315.9614,tv,Click
316.481,tv,Click
317.0562,tv,Click
317.6266,tv,Click
318.1947,tv,Click
318.7675,tv,Click
319.329,tv,Click
319.8303,tv,Click
320.3927,tv,Click
320.9622,tv,Click
321.519,tv,Click
322.1005,tv,Click
322.674,tv,Click
323.2345,tv,Click
323.8123,tv,Click
324.3836,tv,Click
324.8841,tv,Click
325.4504,tv,Click
326.0124,tv,Click
326.5157,tv,Click
327.0989,tv,Click
327.6893,tv,Click
328.2606,tv,Click
328.7671,tv,Click
329.2685,tv,Click
329.7938,tv,Click
330.3605,tv,Click
330.9066,tv,Click
331.4076,tv,Click
331.9226,tv,Click
332.4297,tv,Click
333.0198,tv,Click
333.596,tv,Click
334.159,tv,Click
334.7209,tv,Click
335.285,tv,Click
335.8545,tv,Click
336.4423,tv,Click
336.9995,tv,Click
337.5108,tv,Click
338.0562,tv,Click
338.6288,tv,Click
339.1979,tv,Click
339.7659,tv,Click
340.2735,tv,Click
340.8431,tv,Click
341.3669,tv,Click
341.8704,tv,Click
342.429,tv,Click
342.9926,tv,Click
343.5134,tv,Click
344.0752,tv,Click
344.6092,tv,Click
345.1748,tv,Click
345.691,tv,Click
346.2743,tv,Click
346.8349,tv,Click
347.3986,tv,Click
347.9258,tv,Click
348.4294,tv,Click
348.9861,tv,Click
349.5574,tv,Cli
