Seconds,Frame
3.73975110054016,40.3019409179688
4.24374294281006,20.2691841125488
4.78552150726318,20.6191005706787
5.31992340087891,20.9093704223633
5.8536958694458,20.979850769043
6.37769746780396,19.3174514770508
6.9256649017334,20.0924243927002
7.43129873275757,19.7865581512451
7.93364143371582,19.9239387512207
8.44650077819824,19.6039447784424
8.95518589019775,19.7109184265137
9.5015115737915,20.1542530059814
10.0523815155029,19.9859008789063
10.5598697662354,19.7117919921875
11.103907585144,20.2292308807373
11.6074228286743,19.8721256256104
12.1097984313965,19.9149894714355
12.6134757995605,19.8635902404785
13.1589574813843,20.1844921112061
13.6646394729614,19.801736831665
14.167368888855,19.9115619659424
14.711522102356,20.2178363800049
15.2155818939209,19.9487400054932
15.7163953781128,19.9830665588379
16.2226161956787,19.7711315155029
16.7350120544434,19.627908706665
17.2489833831787,19.5087394714355
17.7542171478271,19.8099594116211
18.3051376342773,20.006046295166
18.8536319732666,20.0852890014648
19.3544273376465,19.4711837768555
19.9076118469238,19.0109519958496
20.4218597412109,19.5319938659668
20.9859180450439,21.8600292205811
21.5012340545654,21.1062431335449
22.0033264160156,19.9686393737793
22.5038909912109,20.0290699005127
23.0041885375977,20.0603122711182
23.5089664459229,19.925386428833
24.0113639831543,19.9750480651855
24.5124645233154,20.0504875183105
25.0147037506104,20.1480846405029
25.564079284668,20.2289752960205
26.0960674285889,18.9883289337158
26.6128692626953,19.505054473877
27.1292972564697,19.4345512390137
27.6825485229492,20.0408172607422
28.2113456726074,19.0927810668945
28.7178974151611,19.8375873565674
29.2345447540283,19.6038436889648
29.7512245178223,19.5074481964111
30.2750988006592,19.3134880065918
30.8081760406494,19.1934967041016
31.3084907531738,18.2727890014648
31.8251190185547,19.4567947387695
32.3539695739746,19.0273094177246
32.8739204406738,19.3870506286621
33.4072647094727,19.1688861846924
33.925708770752,19.3958225250244
34.4524765014648,19.0599327087402
34.9781723022461,19.2601890563965
35.4941596984863,19.5071353912354
36.0333404541016,18.7442741394043
36.5441093444824,19.7498359680176
37.0877227783203,18.5351314544678
37.6290626525879,18.6277732849121
38.1295738220215,18.076208114624
38.6762161254883,18.5899562835693
39.2067184448242,19.2819213867188
39.7103157043457,19.9388637542725
40.2126502990723,19.9800395965576
40.7639579772949,20.0213012695313
41.3149833679199,19.9991474151611
41.8640403747559,20.1109447479248
42.3647384643555,20.011287689209
42.8659934997559,20.021556854248
