Seconds,Target,Status
4.450903,tv,Enter
4.978813,tv,Click
5.521272,tv,Click
6.033596,tv,Click
6.564248,tv,Click
7.100434,tv,Click
7.64997,tv,Click
8.191573,tv,Click
8.701864,tv,Click
9.235283,tv,Click
9.759206,tv,Click
10.26648,tv,Click
10.79293,tv,Click
11.30606,tv,Click
11.83154,tv,Click
12.36073,tv,Click
12.89497,tv,Click
13.42815,tv,Click
13.75994,tv,Exit
13.75994,floor,Enter
14.29518,floor,Click
14.7797,floor,Exit
14.7797,tv,Enter
15.31567,tv,Click
15.36871,tv,Exit
15.36871,floor,Enter
15.90357,floor,Click
16.17078,floor,Exit
16.17078,tv,Enter
16.22626,tv,Exit
16.22626,floor,Enter
16.4355,floor,Exit
16.4355,tv,Enter
16.97245,tv,Click
17.13955,tv,Exit
17.13955,floor,Enter
17.64494,floor,Click
18.11157,floor,Exit
18.11157,tv,Enter
18.63237,tv,Click
19.13391,tv,Click
19.65044,tv,Click
20.152,tv,Click
20.20829,tv,Exit
22.87023,tv,Enter
23.41587,tv,Click
23.9684,tv,Click
24.46962,tv,Click
24.97171,tv,Click
25.47624,tv,Click
26.02439,tv,Click
26.55228,tv,Click
27.07852,tv,Click
27.59679,tv,Click
28.1179,tv,Click
28.63744,tv,Click
29.23717,tv,Click
29.77615,tv,Click
30.30297,tv,Click
30.8187,tv,Click
31.37672,tv,Click
31.91454,tv,Click
32.48442,tv,Click
33.02534,tv,Click
33.56468,tv,Click
34.08197,tv,Click
34.61224,tv,Click
35.13472,tv,Click
35.65086,tv,Click
36.16517,tv,Click
36.68836,tv,Click
37.21691,tv,Click
37.73481,tv,Click
38.25414,tv,Click
38.76502,tv,Click
39.34994,tv,Click
39.9291,tv,Click
40.47377,tv,Click
41.02,tv,Click
41.55914,tv,Click
42.10718,tv,Click
42.65245,tv,Click
43.20404,tv,Click
43.71132,tv,Click
44.24245,tv,Click
44.79642,tv,Click
45.3334,tv,Click
45.87671,tv,Click
46.40048,tv,Click
46.93999,tv,Click
47.45838,tv,Click
47.96153,tv,Click
48.51046,tv,Click
49.0723,tv,Click
49.62924,tv,Click
50.1329,tv,Click
50.68637,tv,Click
51.23182,tv,Click
51.74101,tv,Click
52.27437,tv,Click
52.77441,tv,Click
53.28599,tv,Click
53.8687,tv,Click
54.43056,tv,Click
54.93287,tv,Click
55.45521,tv,Click
55.9981,tv,Click
56.57353,tv,Click
57.14603,tv,Click
57.65419,tv,Click
58.19564,tv,Click
58.76461,tv,Click
59.31472,tv,Click
59.87703,tv,Click
60.42636,tv,Click
60.97884,tv,Click
61.5434,tv,Click
62.10369,tv,Click
62.65438,tv,Click
63.20766,tv,Click
63.76083,tv,Click
64.32803,tv,Click
64.87943,tv,Click
65.43192,tv,Click
65.9869,tv,Click
66.52933,tv,Click
67.08302,tv,Click
67.63814,tv,Click
68.20557,tv,Click
68.76791,tv,Click
69.31631,tv,Click
69.87225,tv,Click
70.42269,tv,Click
70.97884,tv,Click
71.53502,tv,Click
72.08596,tv,Click
72.64476,tv,Click
73.19771,tv,Click
73.74778,tv,Click
74.3063,tv,Click
74.85468,tv,Click
75.40426,tv,Click
75.94884,tv,Click
76.51222,tv,Click
77.05755,tv,Click
77.62399,tv,Click
78.18024,tv,Click
78.72646,tv,Click
79.28306,tv,Click
79.82632,tv,Click
80.39513,tv,Click
80.94896,tv,Click
81.49828,tv,Click
82.06802,tv,Click
82.61803,tv,Click
83.17818,tv,Click
83.73477,tv,Click
84.28919,tv,Click
84.83764,tv,Click
85.4025,tv,Click
85.96058,tv,Click
86.52157,tv,Click
87.07012,tv,Click
87.5844,tv,Click
88.12629,tv,Click
88.63656,tv,Click
89.14182,tv,Click
89.67033,tv,Click
90.17277,tv,Click
90.73898,tv,Click
91.30541,tv,Click
91.88094,tv,Click
92.45445,tv,Click
93.03009,tv,Click
93.60657,tv,Click
94.12688,tv,Click
94.65213,tv,Click
95.18523,tv,Click
95.69341,tv,Click
96.21443,tv,Click
96.73354,tv,Click
97.24012,tv,Click
97.76923,tv,Click
98.27213,tv,Click
98.79918,tv,Click
99.30441,tv,Click
99.82525,tv,Click
100.4005,tv,Click
100.9171,tv,Click
101.4365,tv,Click
101.9543,tv,Click
102.4746,tv,Click
103.0288,tv,Click
103.5972,tv,Click
104.177,tv,Click
104.764,tv,Click
105.3392,tv,Click
105.9305,tv,Click
106.4618,tv,Click
107.0048,tv,Click
107.5662,tv,Click
108.1253,tv,Click
108.6529,tv,Click
109.2195,tv,Click
109.7664,tv,Click
110.321,tv,Click
110.8658,tv,Click
111.4335,tv,Click
111.9893,tv,Click
112.5317,tv,Click
113.0813,tv,Click
113.6479,tv,Click
114.1839,tv,Click
114.7434,tv,Click
115.2439,tv,Click
115.7892,tv,Click
116.3559,tv,Click
116.9185,tv,Click
117.481,tv,Click
118.0351,tv,Click
118.612,tv,Click
119.1682,tv,Click
119.741,tv,Click
120.3058,tv,Click
120.8102,tv,Click
121.38,tv,Click
121.8906,tv,Click
122.4366,tv,Click
122.9421,tv,Click
123.5044,tv,Click
124.0647,tv,Click
124.6439,tv,Click
125.1947,tv,Click
125.7626,tv,Click
126.3214,tv,Click
126.8877,tv,Click
127.4391,tv,Click
127.9958,tv,Click
128.562,tv,Click
129.1245,tv,Click
129.6847,tv,Click
130.1852,tv,Click
130.7329,tv,Click
131.3011,tv,Click
131.8766,tv,Click
132.4487,tv,Click
133.0126,tv,Click
133.5935,tv,Click
134.0946,tv,Click
