Seconds,Target,Status
3.140278,tv,Enter
3.68585,tv,Click
4.231625,tv,Click
4.739818,tv,Click
5.313756,tv,Click
5.893451,tv,Click
6.466667,tv,Click
7.047738,tv,Click
7.626145,tv,Click
8.130865,tv,Click
8.684107,tv,Click
9.259989,tv,Click
9.841828,tv,Click
10.34538,tv,Click
10.9271,tv,Click
11.49303,tv,Click
11.99323,tv,Click
12.49697,tv,Click
13.06961,tv,Click
13.65197,tv,Click
14.23394,tv,Click
14.80961,tv,Click
15.38027,tv,Click
15.95831,tv,Click
16.54231,tv,Click
17.13645,tv,Click
17.70659,tv,Click
18.28,tv,Click
18.78289,tv,Click
19.28582,tv,Click
19.8489,tv,Click
20.43721,tv,Click
21.01705,tv,Click
21.60042,tv,Click
22.17446,tv,Click
22.75272,tv,Click
23.33802,tv,Click
23.9137,tv,Click
24.49142,tv,Click
25.06315,tv,Click
25.64924,tv,Click
26.22478,tv,Click
26.8,tv,Click
27.30369,tv,Click
27.86887,tv,Click
28.44539,tv,Click
28.94636,tv,Click
29.45896,tv,Click
30.02687,tv,Click
30.54111,tv,Click
31.12108,tv,Click
31.62506,tv,Click
32.1942,tv,Click
32.69468,tv,Click
33.25883,tv,Click
33.76228,tv,Click
34.33109,tv,Click
34.91543,tv,Click
35.41727,tv,Click
35.9874,tv,Click
36.54783,tv,Click
37.12212,tv,Click
37.62915,tv,Click
38.19407,tv,Click
38.69845,tv,Click
39.27518,tv,Click
39.85104,tv,Click
40.42778,tv,Click
41.00071,tv,Click
41.58528,tv,Click
42.168,tv,Click
42.74812,tv,Click
43.25137,tv,Click
43.75655,tv,Click
44.34022,tv,Click
44.91373,tv,Click
45.48248,tv,Click
46.05984,tv,Click
46.56241,tv,Click
47.13567,tv,Click
47.72101,tv,Click
48.29747,tv,Click
48.88294,tv,Click
49.4582,tv,Click
49.95872,tv,Click
50.5439,tv,Click
51.11176,tv,Click
51.69427,tv,Click
52.19767,tv,Click
52.7012,tv,Click
53.26292,tv,Click
53.83797,tv,Click
54.41623,tv,Click
55.00024,tv,Click
55.57577,tv,Click
56.15237,tv,Click
56.65837,tv,Click
57.22243,tv,Click
57.80582,tv,Click
58.31125,tv,Click
58.88408,tv,Click
59.45696,tv,Click
60.02967,tv,Click
60.53262,tv,Click
61.10417,tv,Click
61.69611,tv,Click
62.27111,tv,Click
62.77227,tv,Click
63.27301,tv,Click
63.86102,tv,Click
64.42784,tv,Click
64.93809,tv,Click
65.50543,tv,Click
66.00768,tv,Click
66.50868,tv,Click
67.07864,tv,Click
67.58435,tv,Click
68.16936,tv,Click
68.75372,tv,Click
69.33224,tv,Click
69.83324,tv,Click
70.34759,tv,Click
70.85171,tv,Click
71.43624,tv,Click
72.01015,tv,Click
72.58588,tv,Click
73.09045,tv,Click
73.67452,tv,Click
74.25686,tv,Click
74.81216,tv,Click
75.3937,tv,Click
75.89704,tv,Click
76.48028,tv,Click
77.05265,tv,Click
77.56948,tv,Click
78.13872,tv,Click
78.64342,tv,Click
79.22749,tv,Click
79.72857,tv,Click
80.23057,tv,Click
80.75919,tv,Click
81.29585,tv,Click
81.81481,tv,Click
82.3645,tv,Click
82.88503,tv,Click
83.41211,tv,Click
83.93912,tv,Click
84.46576,tv,Click
84.98493,tv,Click
85.51832,tv,Click
86.03889,tv,Click
86.55539,tv,Click
87.08916,tv,Click
87.60608,tv,Click
88.12621,tv,Click
88.65656,tv,Click
89.17905,tv,Click
89.72385,tv,Click
90.23805,tv,Click
90.76579,tv,Click
91.27632,tv,Click
91.82856,tv,Click
92.35303,tv,Click
92.87794,tv,Click
93.39456,tv,Click
93.94093,tv,Click
94.45748,tv,Click
94.99112,tv,Click
95.51489,tv,Click
96.02159,tv,Click
96.54259,tv,Click
97.06484,tv,Click
97.59743,tv,Click
98.12436,tv,Click
98.65156,tv,Click
99.16578,tv,Click
99.68499,tv,Click
100.2122,tv,Click
100.7528,tv,Click
101.2896,tv,Click
101.8725,tv,Click
102.3922,tv,Click
102.9174,tv,Click
103.4303,tv,Click
103.9595,tv,Click
104.4815,tv,Click
105.012,tv,Click
105.5304,tv,Click
106.0507,tv,Click
106.5686,tv,Click
107.0852,tv,Click
107.606,tv,Click
108.1215,tv,Click
108.6479,tv,Click
109.1738,tv,Click
109.6982,tv,Click
110.2132,tv,Click
110.7302,tv,Click
111.2464,tv,Click
111.7862,tv,Click
112.3135,tv,Click
112.8316,tv,Click
113.3566,tv,Click
113.8745,tv,Click
114.3893,tv,Click
114.9209,tv,Click
115.4347,tv,Click
115.9646,tv,Click
116.489,tv,Click
117.0228,tv,Click
117.5585,tv,Click
118.1205,tv,Click
118.6449,tv,Click
119.1522,tv,Click
119.6785,tv,Click
120.2087,tv,Click
120.7232,tv,Click
121.2609,tv,Click
121.7932,tv,Click
122.3287,tv,Click
122.8461,tv,Click
123.3936,tv,Click
123.9097,tv,Click
124.445,tv,Click
124.9708,tv,Click
125.4839,tv,Click
126.0096,tv,Click
126.5471,tv,Click
127.0614,tv,Click
127.5887,tv,Click
128.1223,tv,Click
128.6524,tv,Click
129.1859,tv,Click
129.7411,tv,Click
130.2476,tv,Click
130.7856,tv,Click
131.3172,tv,Click
131.8609,tv,Click
132.4092,tv,Click
132.9468,tv,Click
133.5066,tv,Click
134.06,tv,Click
134.589,tv,Click
135.1127,tv,Click
135.6472,tv,Click
136.1714,tv,Click
136.7046,tv,Click
137.2226,tv,Click
137.7555,tv,Click
138.2861,tv,Click
138.8164,tv,Click
139.3382,tv,Click
139.8599,tv,Click
140.3978,tv,Click
140.9083,tv,Click
141.4291,tv,Click
141.9611,tv,Click
142.4861,tv,Click
142.9951,tv,Click
143.5263,tv,Click
144.0379,tv,Click
144.5571,tv,Click
145.0888,tv,Click
145.6068,tv,Click
146.1453,tv,Click
146.6594,tv,Click
147.1744,tv,Click
147.7034,tv,Click
148.2228,tv,Click
148.7389,tv,Click
149.2789,tv,Click
149.788,tv,Click
150.3147,tv,Click
150.8321,tv,Click
151.3506,tv,Click
151.863,tv,Click
152.3917,tv,Click
152.8998,tv,Click
153.4229,tv,Click
153.9456,tv,Click
154.454,tv,Click
154.9997,tv,Click
155.523,tv,Click
156.0677,tv,Click
156.5839,tv,Click
157.1246,tv,Click
157.6416,tv,Click
158.1568,tv,Click
158.7028,tv,Click
159.2487,tv,Click
159.784,tv,Click
160.3205,tv,Click
160.8492,tv,Click
161.3649,tv,Click
161.8824,tv,Click
162.4154,tv,Click
162.935,tv,Click
163.4751,tv,Click
164.0034,tv,Click
164.5175,tv,Click
165.047,tv,Click
165.5763,tv,Click
166.0882,tv,Click
166.6202,tv,Click
167.1418,tv,Click
167.6513,tv,Click
168.1615,tv,Click
168.6748,tv,Click
169.201,tv,Click
169.7144,tv,Click
170.2253,tv,Click
170.7553,tv,Click
171.2627,tv,Click
171.7636,tv,Click
172.2783,tv,Click
172.8153,tv,Click
173.3355,tv,Click
173.8551,tv,Click
174.3727,tv,Click
174.8836,tv,Click
175.3919,tv,Click
175.9138,tv,Click
176.4921,tv,Click
177.0164,tv,Click
177.5276,tv,Click
178.0508,tv,Click
178.5701,tv,Click
179.0887,tv,Click
179.6064,tv,Click
180.1269,tv,Click
180.6635,tv,Click
181.1937,tv,Click
181.7106,tv,Click
182.2386,tv,Click
182.756,tv,Click
183.302,tv,Click
183.8166,tv,Click
184.3405,tv,Click
184.8613,tv,Click
185.3713,tv,Click
185.8878,tv,Click
186.4214,tv,Click
186.9434,tv,Click
187.4792,tv,Click
187.9827,tv,Click
188.5105,tv,Click
189.0316,tv,Click
189.5475,tv,Click
190.0612,tv,Click
190.5851,tv,Click
191.0908,tv,Click
191.6396,tv,Click
192.1732,tv,Click
192.7106,tv,Click
193.2623,tv,Click
193.7993,tv,Click
194.324,tv,Click
194.85,tv,Click
195.379,tv,Click
195.8828,tv,Click
196.3954,tv,Click
196.9196,tv,Click
197.4355,tv,Click
197.954,tv,Click
198.4798,tv,Click
198.9888,tv,Click
199.5182,tv,Click
200.0422,tv,Click
200.5545,tv,Click
201.0668,tv,Click
201.5751,tv,Click
202.0899,tv,Click
202.6136,tv,Click
203.1304,tv,Click
203.6468,tv,Click
204.1651,tv,Click
204.6849,tv,Click
205.2084,tv,Click
205.749,tv,Click
206.2671,tv,Click
206.7943,tv,Click
207.3215,tv,Click
207.8431,tv,Click
208.3725,tv,Click
208.8851,tv,Click
209.4037,tv,Click
209.9207,tv,Click
210.4406,tv,Click
210.9917,tv,Click
211.5562,tv,Click
212.0808,tv,Click
212.6723,tv,Click
213.1827,tv,Click
213.7038,tv,Click
214.2206,tv,Click
214.7328,tv,Click
215.2709,tv,Click
215.7756,tv,Click
216.2878,tv,Click
216.8031,tv,Click
217.3282,tv,Click
217.8385,tv,Click
218.3627,tv,Click
218.9442,tv,Click
219.469,tv,Click
220.05,tv,Click
220.5669,tv,Click
221.082,tv,Click
221.6139,tv,Click
222.1328,tv,Click
222.6506,tv,Click
223.1682,tv,Click
223.69,tv,Click
224.2214,tv,Click
224.7553,tv,Click
225.2743,tv,Click
225.7891,tv,Click
226.3085,tv,Click
226.824,tv,Click
227.3507,tv,Click
227.8775,tv,Click
228.4013,tv,Click
228.9135,tv,Click
229.4348,tv,Click
229.9684,tv,Click
230.4755,tv,Click
230.998,tv,Click
231.5053,tv,Click
232.0397,tv,Click
232.5485,tv,Click
233.058,tv,Click
233.5913,tv,Click
234.1102,tv,Click
234.651,tv,Click
235.1799,tv,Click
235.7198,tv,Click
236.2568,tv,Click
236.7796,tv,Click
237.3013,tv,Click
237.8309,tv,Click
238.377,tv,Click
238.9192,tv,Click
239.4398,tv,Click
239.9714,tv,Click
240.4891,tv,Click
241.0136,tv,Click
241.5321,tv,Click
242.0601,tv,Click
242.5825,tv,Click
243.1232,tv,Click
243.6461,tv,Click
244.1629,tv,Click
244.7127,tv,Click
245.2507,tv,Click
245.8013,tv,Click
246.3396,tv,Click
246.8663,tv,Click
247.3808,tv,Click
247.8975,tv,Click
248.421,tv,Click
248.9341,tv,Click
249.4688,tv,Click
249.9831,tv,Click
250.5081,tv,Click
251.039,tv,Click
251.5547,tv,Click
252.079,tv,Click
252.5992,tv,Click
253.1104,tv,Click
253.6309,tv,Click
254.1745,tv,Click
254.7097,tv,Click
255.2424,tv,Click
255.7951,tv,Click
256.3228,tv,Click
256.9018,tv,Click
257.4463,tv,Click
257.9609,tv,Click
258.4763,tv,Click
258.9944,tv,Click
259.522,tv,Click
260.0401,tv,Click
260.4753,tv,Exit
260.4753,tv_stomachpos,Enter
260.8072,tv_stomachpos,Exit
260.8072,tv,Enter
260.8953,tv,Exit
260.8953,tv_stomachpos,Enter
260.9833,tv_stomachpos,Exit
260.9833,tv,Enter
261.5027,tv,Click
262.018,tv,Click
262.5471,tv,Click
263.0758,tv,Click
263.5863,tv,Click
264.1075,tv,Click
264.6256,tv,Click
265.1576,tv,Click
265.6812,tv,Click
266.2001,tv,Click
266.7226,tv,Click
267.241,tv,Click
267.764,tv,Click
268.3165,tv,Click
268.8558,tv,Click
269.3792,tv,Click
269.9055,tv,Click
270.4197,tv,Click
270.9505,tv,Click
271.4659,tv,Click
271.9836,tv,Click
272.5094,tv,Click
273.0266,tv,Click
273.5601,tv,Click
274.0706,tv,Click
274.6024,tv,Click
275.1202,tv,Click
275.6504,tv,Click
276.1829,tv,Click
276.7005,tv,Click
277.2169,tv,Click
277.7339,tv,Click
278.2691,tv,Click
278.7814,tv,Click
279.2849,tv,Click
279.817,tv,Click
280.3396,tv,Click
280.8571,tv,Click
281.3762,tv,Click
281.9009,tv,Click
282.4264,tv,Click
282.9428,tv,Click
283.4662,tv,Click
284.0045,tv,Click
284.5843,tv,Click
285.107,tv,Click
285.6189,tv,Click
286.14,tv,Click
286.6552,tv,Click
287.1732,tv,Click
287.6849,tv,Click
288.1969,tv,Click
288.7204,tv,Click
289.2333,tv,Click
289.7436,tv,Click
290.2546,tv,Click
290.7809,tv,Click
291.2924,tv,Click
291.8075,tv,Click
292.3332,tv,Click
292.877,tv,Click
293.4073,tv,Click
293.911,tv,Click
294.4431,tv,Click
294.9686,tv,Click
295.4942,tv,Click
295.998,tv,Click
296.528,tv,Click
297.0442,tv,Click
297.5468,tv,Click
298.0798,tv,Click
298.6062,tv,Click
299.1509,tv,Click
299.7402,tv,Click
