Seconds,Target,Status
3.22885,tv,Enter
3.737456,tv,Click
4.284599,tv,Click
4.789476,tv,Click
5.211039,tv,Exit
5.211039,floor,Enter
5.726545,floor,Click
6.204665,floor,Exit
6.204665,tv,Enter
6.744719,tv,Click
7.261231,tv,Click
7.806975,tv,Click
8.361587,tv,Click
8.900641,tv,Click
9.436172,tv,Click
9.546144,tv,Exit
9.546144,floor,Enter
10.09338,floor,Click
10.63797,floor,Click
10.91832,floor,Exit
10.91832,tv,Enter
11.41955,tv,Click
11.92144,tv,Click
12.47314,tv,Click
12.99675,tv,Click
13.53132,tv,Click
14.06785,tv,Click
14.31333,tv,Exit
14.31333,floor,Enter
14.84657,floor,Click
15.40043,floor,Click
15.94429,floor,Click
16.24409,floor,Exit
16.24409,tv,Enter
16.77947,tv,Click
17.32134,tv,Click
17.8698,tv,Click
18.41477,tv,Click
18.95198,tv,Click
19.4948,tv,Click
20.03398,tv,Click
20.21209,tv,Exit
20.21209,floor,Enter
20.75473,floor,Click
21.29207,floor,Click
21.34814,floor,Exit
21.34814,tv,Enter
21.89427,tv,Click
22.44972,tv,Click
22.99029,tv,Click
23.5373,tv,Click
24.0682,tv,Click
24.61707,tv,Click
25.15707,tv,Click
25.69954,tv,Click
26.24847,tv,Click
26.78227,tv,Click
27.32917,tv,Click
27.87158,tv,Click
28.41603,tv,Click
28.95654,tv,Click
29.49081,tv,Click
30.03667,tv,Click
30.58232,tv,Click
31.09175,tv,Click
31.60407,tv,Click
32.10898,tv,Click
32.66713,tv,Click
33.22825,tv,Click
33.78552,tv,Click
34.34346,tv,Click
34.89552,tv,Click
35.44548,tv,Click
35.95863,tv,Click
36.48691,tv,Click
37.03551,tv,Click
37.56722,tv,Click
38.10053,tv,Click
38.63753,tv,Click
39.1713,tv,Click
39.70521,tv,Click
