Seconds,Target,Status
3.232843,tv,Enter
3.75053,tv,Click
4.263833,tv,Click
4.805991,tv,Click
5.312811,tv,Click
5.813719,tv,Click
6.323243,tv,Click
6.879337,tv,Click
7.390546,tv,Click
7.894489,tv,Click
8.399784,tv,Click
8.912102,tv,Click
9.423301,tv,Click
9.934699,tv,Click
10.43936,tv,Click
10.99703,tv,Click
11.49771,tv,Click
11.99844,tv,Click
12.53316,tv,Click
13.0494,tv,Click
13.55957,tv,Click
14.08597,tv,Click
14.60304,tv,Click
15.13107,tv,Click
15.65654,tv,Click
16.06894,tv,Exit
16.06894,floor,Enter
16.59693,floor,Click
17.12505,floor,Click
17.64808,floor,Click
18.17654,floor,Click
18.2328,floor,Exit
18.2328,tv,Enter
18.29366,tv,Exit
18.29366,floor,Enter
18.41254,floor,Exit
18.41254,tv,Enter
18.52942,tv,Exit
18.52942,floor,Enter
19.05427,floor,Click
19.58707,floor,Click
20.11556,floor,Click
20.58148,floor,Exit
20.58148,tv,Enter
21.11571,tv,Click
21.6508,tv,Click
22.1811,tv,Exit
22.1811,floor,Enter
22.71679,floor,Click
23.2432,floor,Click
23.36265,floor,Exit
23.36265,tv,Enter
23.89444,tv,Click
24.42738,tv,Click
24.95521,tv,Click
25.48836,tv,Click
26.03949,tv,Click
26.58115,tv,Click
27.12305,tv,Click
27.66479,tv,Click
28.21631,tv,Click
28.75363,tv,Click
29.30914,tv,Click
29.84941,tv,Click
30.40241,tv,Click
30.93216,tv,Click
31.48843,tv,Click
31.99635,tv,Click
32.53197,tv,Click
33.06602,tv,Click
33.60122,tv,Click
34.13632,tv,Click
34.67147,tv,Click
35.2196,tv,Click
35.7584,tv,Click
36.29157,tv,Click
36.8263,tv,Click
37.36029,tv,Click
37.89451,tv,Click
38.42922,tv,Click
38.9646,tv,Click
39.50061,tv,Click
40.03308,tv,Click
40.36919,tv,Exit
40.36919,floor,Enter
40.63543,floor,Exit
40.63543,tv,Enter
41.16957,tv,Click
41.70553,tv,Click
42.24009,tv,Click
42.50718,tv,Exit
42.50718,floor,Enter
43.04198,floor,Click
43.30843,floor,Exit
43.30843,tv,Enter
43.84373,tv,Click
44.37989,tv,Click
44.9125,tv,Click
45.44675,tv,Click
45.98133,tv,Exit
45.98133,floor,Enter
46.52448,floor,Click
47.06401,floor,Click
47.58573,floor,Click
48.11942,floor,Click
48.67416,floor,Click
49.13934,floor,Exit
49.13934,tv,Enter
49.67448,tv,Click
50.20862,tv,Click
50.74117,tv,Click
51.27785,tv,Click
51.8089,tv,Click
52.35699,tv,Click
52.89594,tv,Click
53.4333,tv,Click
53.96513,tv,Click
54.52448,tv,Click
55.06937,tv,Click
55.62101,tv,Click
56.1625,tv,Click
56.7083,tv,Click
57.26017,tv,Click
57.78262,tv,Click
58.31287,tv,Click
58.86754,tv,Click
59.41748,tv,Click
59.97055,tv,Click
60.5193,tv,Click
61.05991,tv,Click
61.56544,tv,Click
62.10341,tv,Click
62.66068,tv,Click
63.21148,tv,Click
63.76413,tv,Click
64.29813,tv,Click
64.65673,tv,Exit
64.65673,tv_stomachpos,Enter
65.00682,tv_stomachpos,Exit
65.00682,tv,Enter
65.07154,tv,Exit
65.07154,tv_stomachpos,Enter
65.28099,tv_stomachpos,Exit
65.28099,tv,Enter
65.84068,tv,Click
66.38495,tv,Click
66.94341,tv,Click
67.48975,tv,Click
68.04029,tv,Click
68.39159,tv,Exit
70.36308,tv,Enter
70.90433,tv,Click
71.47799,tv,Click
71.9791,tv,Click
72.56401,tv,Click
73.15081,tv,Click
73.66219,tv,Click
74.18792,tv,Click
74.72934,tv,Click
75.30017,tv,Click
75.80583,tv,Click
76.31231,tv,Click
76.88293,tv,Click
77.39823,tv,Click
77.9056,tv,Click
78.40681,tv,Click
78.9092,tv,Click
79.42234,tv,Click
79.99725,tv,Click
80.51662,tv,Click
81.02604,tv,Click
81.60565,tv,Click
82.10776,tv,Click
82.65662,tv,Click
83.23772,tv,Click
83.81731,tv,Click
84.41064,tv,Click
84.98244,tv,Click
85.49949,tv,Click
86.06939,tv,Click
86.60177,tv,Click
87.12959,tv,Click
87.63639,tv,Click
88.22865,tv,Click
88.75993,tv,Click
89.27415,tv,Click
89.86219,tv,Click
90.40709,tv,Click
90.90849,tv,Click
91.45777,tv,Click
92.01211,tv,Click
92.52879,tv,Click
93.09653,tv,Click
93.65953,tv,Click
94.17594,tv,Click
94.74731,tv,Click
95.24854,tv,Click
95.75664,tv,Click
96.32449,tv,Click
96.90176,tv,Click
97.44732,tv,Click
98.01837,tv,Click
98.58666,tv,Click
99.09743,tv,Click
99.67076,tv,Click
100.2301,tv,Click
100.7462,tv,Click
101.3323,tv,Click
101.9012,tv,Click
102.4203,tv,Click
102.99,tv,Click
103.5621,tv,Click
104.1411,tv,Click
104.6463,tv,Click
105.2176,tv,Click
105.7983,tv,Click
106.3699,tv,Click
106.541,tv,Exit
106.541,floor,Enter
106.9464,floor,Exit
108.0834,tv,Enter
108.5851,tv,Click
109.1603,tv,Click
109.7378,tv,Click
110.2711,tv,Click
110.8098,tv,Click
111.3409,tv,Click
111.8887,tv,Click
112.4013,tv,Click
112.9266,tv,Click
113.441,tv,Click
113.9577,tv,Click
114.467,tv,Click
114.9811,tv,Click
115.4984,tv,Click
116.0204,tv,Click
116.5481,tv,Click
117.0731,tv,Click
117.6042,tv,Click
118.1078,tv,Click
118.642,tv,Click
119.1889,tv,Click
119.7334,tv,Click
120.2645,tv,Click
120.7982,tv,Click
121.2998,tv,Click
121.8308,tv,Click
122.3517,tv,Click
122.5823,tv,Exit
123.451,floor,Enter
123.9538,floor,Click
124.4646,floor,Click
124.9704,floor,Click
125.4748,floor,Click
125.9848,floor,Click
126.4938,floor,Click
126.9261,floor,Exit
126.9261,tv,Enter
127.4449,tv,Click
127.9551,tv,Click
128.4744,tv,Click
128.9895,tv,Click
129.4998,tv,Click
130.0178,tv,Click
130.5459,tv,Click
131.0783,tv,Click
131.5787,tv,Click
132.0979,tv,Click
132.6108,tv,Click
133.1406,tv,Click
133.6504,tv,Click
134.1605,tv,Click
134.6786,tv,Click
135.1986,tv,Click
135.7287,tv,Click
136.2561,tv,Click
136.763,tv,Click
137.2949,tv,Click
137.8015,tv,Click
138.3192,tv,Click
138.8652,tv,Click
139.4263,tv,Click
139.9607,tv,Click
140.4968,tv,Click
141.0466,tv,Click
141.6007,tv,Click
142.1328,tv,Click
142.6824,tv,Click
143.2402,tv,Click
143.7974,tv,Click
144.3183,tv,Click
144.875,tv,Click
145.4164,tv,Click
145.9391,tv,Click
146.4819,tv,Click
147.0345,tv,Click
147.5912,tv,Click
148.153,tv,Click
148.6672,tv,Click
