Seconds,Target,Status
3.423651,tv,Enter
3.92916,tv,Click
4.438857,tv,Click
4.942805,tv,Click
5.447958,tv,Click
5.809902,tv,Exit
5.957263,tv,Enter
6.493564,tv,Click
7.012677,tv,Click
7.529017,tv,Click
8.041247,tv,Click
8.580554,tv,Click
9.089422,tv,Click
9.590867,tv,Click
10.11611,tv,Click
10.63271,tv,Click
11.13302,tv,Click
11.65923,tv,Click
12.17916,tv,Click
12.69663,tv,Click
13.21167,tv,Click
13.71693,tv,Click
14.24135,tv,Click
14.75832,tv,Click
15.27593,tv,Click
15.79456,tv,Click
16.31463,tv,Click
16.83101,tv,Click
17.35145,tv,Click
17.87296,tv,Click
18.39623,tv,Click
18.91045,tv,Click
19.42103,tv,Click
19.94181,tv,Click
20.45956,tv,Click
20.97587,tv,Click
21.50136,tv,Click
22.0124,tv,Click
22.54519,tv,Click
23.05166,tv,Click
23.56567,tv,Click
24.08645,tv,Click
24.60507,tv,Click
25.12422,tv,Click
25.65553,tv,Click
26.16862,tv,Click
26.68934,tv,Click
27.21518,tv,Click
27.73761,tv,Click
28.26122,tv,Click
28.77791,tv,Click
29.30784,tv,Click
29.83517,tv,Click
30.35135,tv,Click
30.85554,tv,Click
31.37574,tv,Click
31.89966,tv,Click
32.41428,tv,Click
32.92223,tv,Click
33.45021,tv,Click
33.97112,tv,Click
34.49725,tv,Click
35.00977,tv,Click
35.55402,tv,Click
36.10393,tv,Click
36.64831,tv,Click
37.18431,tv,Click
37.74162,tv,Click
38.27402,tv,Click
38.80901,tv,Click
39.35069,tv,Click
39.88912,tv,Click
40.39594,tv,Click
40.92903,tv,Click
41.4415,tv,Click
41.96056,tv,Click
42.47799,tv,Click
43.00009,tv,Click
43.5108,tv,Click
44.04339,tv,Click
44.57943,tv,Click
45.10187,tv,Click
45.62252,tv,Click
46.14912,tv,Click
46.65388,tv,Click
47.18791,tv,Click
47.70493,tv,Click
48.21059,tv,Click
48.73412,tv,Click
49.27081,tv,Click
49.79482,tv,Click
50.31133,tv,Click
50.84238,tv,Click
51.38753,tv,Click
51.90997,tv,Click
52.4211,tv,Click
52.9595,tv,Click
53.54216,tv,Click
54.12245,tv,Click
54.63923,tv,Click
55.15605,tv,Click
55.65934,tv,Click
56.17838,tv,Click
56.76184,tv,Click
57.27174,tv,Click
57.78262,tv,Click
58.28639,tv,Click
58.79502,tv,Click
59.30087,tv,Click
59.83268,tv,Click
60.33875,tv,Click
60.84023,tv,Click
61.34809,tv,Click
61.86115,tv,Click
62.37227,tv,Click
62.87568,tv,Click
63.39467,tv,Click
63.98965,tv,Click
64.57574,tv,Click
65.08151,tv,Click
65.598,tv,Click
66.10284,tv,Click
66.61836,tv,Click
67.13689,tv,Click
67.65051,tv,Click
68.22726,tv,Click
68.74242,tv,Click
69.25808,tv,Click
69.77806,tv,Click
70.35514,tv,Click
70.86382,tv,Click
71.37801,tv,Click
71.8784,tv,Click
72.4073,tv,Click
72.90996,tv,Click
73.4159,tv,Click
73.9344,tv,Click
74.44825,tv,Click
74.96031,tv,Click
75.47295,tv,Click
76.00177,tv,Click
76.52439,tv,Click
77.04005,tv,Click
77.5574,tv,Click
78.07713,tv,Click
78.6024,tv,Click
79.10653,tv,Click
79.63038,tv,Click
80.16419,tv,Click
80.69015,tv,Click
81.21844,tv,Click
81.77223,tv,Click
82.2778,tv,Click
82.81657,tv,Click
83.33517,tv,Click
83.84447,tv,Click
84.35489,tv,Click
84.86227,tv,Click
85.37212,tv,Click
85.88947,tv,Click
86.3973,tv,Click
86.9145,tv,Click
87.44243,tv,Click
87.97442,tv,Click
88.54213,tv,Click
89.12231,tv,Click
89.63234,tv,Click
90.21103,tv,Click
90.77956,tv,Click
91.36157,tv,Click
91.9411,tv,Click
92.51269,tv,Click
93.09542,tv,Click
93.6329,tv,Click
94.13464,tv,Click
94.71607,tv,Click
95.22244,tv,Click
95.72509,tv,Click
96.32107,tv,Click
96.89434,tv,Click
97.405,tv,Click
97.98565,tv,Click
98.55419,tv,Click
99.09155,tv,Click
99.67758,tv,Click
100.2043,tv,Click
100.7064,tv,Click
101.2684,tv,Click
101.774,tv,Click
102.3433,tv,Click
102.8464,tv,Click
103.3968,tv,Click
103.9709,tv,Click
104.5288,tv,Click
105.1037,tv,Click
105.6697,tv,Click
106.2554,tv,Click
106.8272,tv,Click
107.3903,tv,Click
107.9455,tv,Click
108.525,tv,Click
109.0388,tv,Click
109.5418,tv,Click
110.0443,tv,Click
110.5477,tv,Click
111.0535,tv,Click
111.5827,tv,Click
112.0853,tv,Click
112.5986,tv,Click
113.104,tv,Click
113.6136,tv,Click
114.1151,tv,Click
114.6347,tv,Click
115.1439,tv,Click
115.6591,tv,Click
116.1598,tv,Click
116.6619,tv,Click
117.1684,tv,Click
117.6696,tv,Click
118.1856,tv,Click
118.6856,tv,Click
119.1955,tv,Click
119.7032,tv,Click
120.2895,tv,Click
120.8085,tv,Click
121.3781,tv,Click
121.8925,tv,Click
122.4767,tv,Click
122.9781,tv,Click
123.514,tv,Click
124.1104,tv,Click
124.6164,tv,Click
125.1167,tv,Click
125.7053,tv,Click
126.2906,tv,Click
126.7929,tv,Click
127.3785,tv,Click
127.8916,tv,Click
128.3931,tv,Click
128.8954,tv,Click
129.3995,tv,Click
129.9065,tv,Click
130.4175,tv,Click
130.9357,tv,Click
131.4372,tv,Click
131.9466,tv,Click
132.4553,tv,Click
132.9574,tv,Click
133.5271,tv,Click
134.03,tv,Click
134.5366,tv,Click
135.0416,tv,Click
135.5559,tv,Click
136.0634,tv,Click
136.5743,tv,Click
137.0808,tv,Click
137.5968,tv,Click
138.1149,tv,Click
138.6222,tv,Click
139.2167,tv,Click
139.7374,tv,Click
140.3059,tv,Click
140.8237,tv,Click
141.3337,tv,Click
141.844,tv,Click
142.3574,tv,Click
142.9305,tv,Click
143.437,tv,Click
143.956,tv,Click
144.4696,tv,Click
144.9759,tv,Click
145.5003,tv,Click
146.0172,tv,Click
146.532,tv,Click
147.0451,tv,Click
147.6447,tv,Click
148.1517,tv,Click
148.6867,tv,Click
149.1989,tv,Click
149.6991,tv,Click
150.1992,tv,Click
150.7227,tv,Click
151.3046,tv,Click
151.8238,tv,Click
152.3261,tv,Click
152.8362,tv,Click
153.3441,tv,Click
153.8785,tv,Click
154.3834,tv,Click
154.8845,tv,Click
155.4299,tv,Click
155.945,tv,Click
