Seconds,Frame
3.92262697219849,39.8857574462891
4.46714115142822,20.5762462615967
4.99674844741821,21.0605144500732
5.53855609893799,20.6616592407227
6.08032608032227,20.6682624816895
6.59958791732788,19.4600257873535
7.09960651397705,20.0581703186035
7.64778423309326,20.1895294189453
8.19512557983398,20.1176986694336
8.70146656036377,19.7575263977051
9.24270343780518,20.4819793701172
9.78675079345703,20.2457332611084
10.3203859329224,20.6785469055176
10.8226633071899,19.9198226928711
11.3627052307129,20.4173545837402
11.8672590255737,19.8210697174072
12.3725109100342,19.8039245605469
12.9056453704834,20.4715118408203
13.4131603240967,19.9056396484375
13.9523515701294,20.5593166351318
14.4968452453613,20.3557090759277
14.9994525909424,20.0506267547607
15.5322799682617,20.8066329956055
16.0437469482422,19.672966003418
16.5448951721191,20.0888118743896
17.0494499206543,19.9110584259033
17.594877243042,20.3207225799561
18.0968360900879,20.083402633667
18.6122856140137,19.5633277893066
19.1444759368896,20.7829074859619
19.6963863372803,20.4017105102539
20.2376194000244,20.6255531311035
20.737886428833,20.146411895752
21.286039352417,20.1984996795654
21.8320121765137,20.2709445953369
22.3660526275635,20.7448749542236
22.8737812042236,19.895486831665
23.4089679718018,20.6559200286865
23.9135627746582,19.9041538238525
24.4654693603516,20.0281181335449
24.9696941375732,20.0483703613281
25.4703102111816,20.0770092010498
26.0100746154785,20.5314521789551
26.5202789306641,19.7315788269043
27.0489330291748,20.9743957519531
27.6046009063721,19.9371147155762
28.1067314147949,20.0897254943848
28.6105422973633,19.9591178894043
29.1497421264648,20.6657333374023
29.666316986084,19.4819240570068
30.2105751037598,20.4298419952393
30.7334957122803,19.3737926483154
31.2651519775391,20.9187698364258
31.7949542999268,20.9467010498047
32.3387336730957,20.3660888671875
32.8660087585449,21.0534286499023
33.4044990539551,20.6736392974854
33.9493255615234,20.4395923614502
34.4775886535645,20.9629554748535
35.0161590576172,20.7904186248779
35.5484619140625,20.8481292724609
36.0793533325195,20.8741455078125
36.6214256286621,20.5016765594482
37.1529769897461,20.8558311462402
37.6892013549805,20.7198677062988
38.2354621887207,20.3042125701904
38.7811050415039,20.4054737091064
39.3165016174316,20.7271366119385
39.8674507141113,20.1955833435059
40.3901710510254,21.1513748168945
40.8971710205078,19.956615447998
41.4357070922852,20.9367790222168
41.9824066162109,20.3034591674805
42.4836196899414,20.2301273345947
42.9992027282715,19.7737617492676
43.5314254760742,21.2531795501709
44.0376472473145,20.0670223236084
44.5650215148926,21.0761947631836
45.1092262268066,20.4252986907959
45.6197776794434,19.7947673797607
46.1581230163574,20.6713008880615
46.6979637145996,20.6129398345947
47.2020835876465,19.987606048584
47.704662322998,20.0250682830811
48.205379486084,20.1567878723145
48.7302322387695,21.0972213745117
49.238525390625,19.8316535949707
49.7396278381348,20.1003723144531
50.276611328125,20.6565265655518
50.8259658813477,20.2056217193604
51.3599433898926,21.2619724273682
51.8840942382813,20.2909202575684
52.414680480957,21.0516529083252
52.9301986694336,20.0850944519043
53.4316673278809,18.9983654022217
53.9656829833984,20.9483852386475
54.4770164489746,19.8000221252441
54.9773826599121,20.3842582702637
55.533145904541,20.0389175415039
56.0825424194336,20.4965381622314
56.5892677307129,20.0717086791992
57.1284713745117,20.8971786499023
57.6435317993164,19.779598236084
58.1777038574219,20.8707580566406
58.6786079406738,20.2390518188477
